id,微博正文,发布时间,情绪
4443728821061800,为什么我们会如此之快的成为世界第二经济体？首先是国家伟大。当然，还有一点小小的因素：科技进步放缓了，给后面的人留出了足够的追赶时间。表面上看，高科技遍地开花，实际上，除了互联网技术，其他方面，可能几十年基本没有什么科学原理的进步，最多是应用层面的改善。汽车冰箱彩电洗衣机，工作原理都是50年前的成熟技术。我们现在是液晶面板的最大生产国，为什么赶上来了？因为技术停止了，我们慢慢学会了。科学就是做实验。做一万个实验不行，就做十万个实验，只要时间充足，总会突破的。再加上我们的成本优势，一下子搞定了。工程机械领域，我们是绝对的top1。就算是芯片业，如果十年内没有根本性进步，那我们彻底也搞定了。AMD是好助攻。为什么我们进步这么快？一是外汇充足，舍得下本钱。在有标准答案的领域，我们历来不缺乏能工巧匠，缺的是外汇和长期投入。现在外汇多了，进口设备，消化吸收，很多事情就迎刃而解了，例如高铁。外汇哪来的？衬衫换飞机就是个好办法。二是市场够大。我们的市场是平行的。上海发明个什么好产品，一个星期内，西安就有卖了。一个月后，贵州山区也有了，价格一样。你要是在新加坡生产手机，一共几百万人，你能卖多少？本钱都收不回来。等我们国内消费者用顺手了，技术bug也修复了，再卖到全世界，打遍天下无敌手。三是集中力量办大事。例如，我们可以在这么短的时间内，完成这么大的高铁干线网络，技术，资金，拆迁，化解矛盾，都是天量的工作。我们也做到了。就是这个机制有力量。不管你服不服，小家服从大家。收拾一下，赶紧的。当然，我们现在也遇到了挑战。高端市场是暴利，但也很小，欧美日韩澳，消费者就这么多。你要是多占了一分，老川就少占一分。这个矛盾是无法调解的。我们也很难速胜。今后，长期的磕磕碰碰，拳打脚踢是难免的。怎么办？尽可能增加战略回旋的时间。一是继续巩固塑料拖鞋等丑婆娘产业，增加就业潜力。裤子衬衫还不能完全放弃。给这些小民企一点活路，是为了增加我们的经济宽度和回旋余地。如果都做高科技，遇到困难了，外汇怎么办？困难时候，还是需要丑婆娘出去赚钱啊。二是下决心推进医疗教育改革，凝聚人心。今后的挑战，或许是很多的，团结最重要。凝聚共识的前提是，不断给群众谋福利。现在，群众的看病难，读书难，是很常见的。红包还有没有？大家心里都懂。彻底打破各种不良风气，凝聚人心。三是提高群众收入。这事情是大工作，不能光靠给小老板发通知。有关部门是不是也让一点？三免五减半！肉还在锅里，怕什么呢？四是住房制度要往前走。今后，到底是商品房为主，还是优惠福利房为主，可以进一步明确一下,2019-11-28 22:22:00,"((joy,0.4)),((proud,0.3)),((optimistic,0.2)),((confident,0.1))"
4369786635303443,2017年新修订的会计法第三十八条规定（第一图）意味着一个没有专业资质只要从事3年财务工作就能担任企业财务负责人？！私企民企招聘一个财务主管都要有中级职称并且有5--8年工作经验的，众所周知三年工作经验对于财务专业来说也只是略懂皮毛而已，没有职称也就是没有一定的理论知识，有这条尚方宝剑，也只有在国企才有可能被任命，意味着全民的资产被专业水平低下的人豁豁着建议修改为第二图@紫光阁@财政部@司法部@人大,2019-05-08 21:23:00,"((frustration,0.6)),((sarcastic,0.3)),((disbelief,0.1))"
4371929210971745,中国人民银行：4月民企债券净融资转正有能力护盘A股L中国人民银行：4月民企债券净融资转正,2019-05-14 19:16:00," Based on the input text, the emotions contained in the text can be judged as follows:

({joy, 0.8}, {satisfaction, 0.2}, {optimism, 0.1})

Explanation:

* Joy: The word ""净融资转正"" (net inflow of funds) implies a positive financial situation, which could lead to feelings of joy and happiness. The weight value of 0.8 reflects the strong presence of this emotion in the text.
* Satisfaction: The phrase ""能力护盘"" (able to protect) suggests a sense of satisfaction and security, as the company's financial situation is improving. The weight value of 0.2 reflects the moderate presence of this emotion in the text.
* Optimism: The word "" looked_up"" (looked up) implies a positive outlook, which could be interpreted as optimism. The weight value of 0.1 reflects the mild presence of this emotion in the text."
4366487349008523,【拖欠民企账款注意了！湖南拖欠中小企业款项登记（投诉）平台上线了】政府部门、国有企事业单位拖欠民营企业中小企业账款有了投诉新渠道。4月29日，湖南省拖欠中小企业款项登记（投诉）平台开通运行，将为我省民营企业反映各级政府部门、国有企事业单位拖欠账款问题投诉提供了便捷的方式和渠道。为深入开展清理拖欠民营企业中小企业账款工作，拓宽企业被拖欠账款问题反映投诉渠道，省减负办（设省工业和信息化厅）在省中小企业公共服务平台开设了拖欠中小企业款项登记（投诉）平台O网页链接。该平台将广泛收集全省各级政府部门、国有企事业单位拖欠民营企业中小企业账款问题线索。对民营企业中小企业已按照合同约定履行相关义务，而政府部门、国有企事业单位未按照该合同约定付款期限履行付款义务，形成的逾期、违约拖欠款项，将及时受理并按照企业负担问题办理机制予以交办。经核实确认的拖欠款项，省减负办将督促有关政府部门和国有企事业单位纳入清理范围，按照全省清欠工作要求有序清偿。,2019-04-29 18:52:00," Sure! Here's the emotions contained in the input text, based on the format you provided:

({happiness, 0.6}, {glad, 0.3}, {welcome, 0.1})"
4369786130927375,"#钱旺实业篇##微商#Qbao网旗下紫隆冰谷葡萄种植基地目前拥有5000亩山葡萄基地，截止2014年已进入收益期（至少5年以上藤龄才能满足冰酒酿造需要）葡萄植株118,000株，年产葡萄400,000千克以上，可酿造28,000瓶标准瓶冰酒。以现有冰酒销量及出厂价为基准计算，葡萄植株收益期内估计将产生收益3.8亿元。“一刀切”对企业造成的负面影响是劫难性的，关乎上千万芸芸众生，而且留下民生问题和负面蝴蝶效应岂是小事？强烈呼吁南京有关部门执行国家保护民企政策和最新司法解释，坚持“罪行法定，疑罪从无”原则，#证据不足案件都做无罪处理#释放企业法人弓长小雷，并恢复企业生产经营！@人民法院报@南方周末@易胜华律师@闫忠文微话@澎湃新闻@中国企业家杂志L紫隆冰谷葡萄种植基地宝筹宣传片紫隆冰谷葡萄种植基地宝筹宣传片",2019-05-08 21:21:00," Based on the input text, the emotions contained are:

(urgency, 0.5), (hope, 0.3), (frustration, 0.2)"
4366880955416360,【电费还能讨价还价？企业做了这件事电费怒减600万】一民企因参与了电力交易改革，跟电厂直接签购电的合同，2019年预计将节约电费600万元。据悉，江苏省发电企业都可以进驻这个平台，符合准入条件的用户也可以在平台进行注册，双方进行自由交易撮合、自由买卖。#黄金时间#L荔直播的秒拍视频,2019-04-30 20:56:00," Sure, I'd be happy to help! Here's the analysis of the emotions in the input text:

(joy, 0.4), (surprise, 0.3), (expectation, 0.2), (trust, 0.1)

The input text contains positive emotions such as joy and expectation, indicating a sense of good fortune and optimism. The word ""讨价还价"" (to negotiate the price) suggests a sense of surprise and hope for a better deal. The mention of "" Electricity"" and ""electricity bill"" also adds to the expectation of a positive outcome. The hashtags #黄金时间 (golden time) and #L荔直播 (L-commerce) suggest a sense of urgency and excitement about the opportunity. Overall, the emotions in the text are positive and hopeful."
4444818404684324,这条新闻也不小。国企已退休人员移交街道和社区实行社会化管理。曾经国企办社会现象比较普遍，比如有的企业办学校，医院，甚至政法机构（铁路系统），陆陆续续都已经移交地方了。如果最后一块退休职工也移交地方，国企就是彻底的市场主体，和民企，股份制，外资企业一个起跑线。当然，现在的改革都是润物细无声。,2019-12-01 22:32:00," Sure, I'd be happy to help! Here are the emotions contained in the input text:

({happiness, 0.5}), ({satisfaction, 0.3}), ({ expectation, 0.2})

In this output, ""happiness"" is the primary emotion with a weight value of 0.5, indicating that the speaker is generally happy about the news. ""Satisfaction"" is the second emotion with a weight value of 0.3, suggesting that the speaker feels satisfied with the current situation. Finally, ""expectation"" is the third emotion with a weight value of 0.2, indicating that the speaker has some expectation for the future."
4370543765146830,二本文科出来能去哪里？中小民企为主。据我观察，单价低于1.5万的地级市或少数大城市，例如长沙重庆西安郊区，大部分地级市，一般民企里的本科生，两口子有能力购房。超过2.5万，就非常难了。华东地区的大城市，靠在一般民企里的工资，买房是不太现实的。所以，安徽苏北小城市出来的青年人，不要太迷恋什么文凭不文凭的，除了985，其他不值得。一般家庭的父母的要看清市场经济规律，不要以为会刷题就是知识。如果孩子实在不是读武大华科的料，就不要逼儿子了，早点出来学技术。学技术也要看清楚门道，尽可能贴近服务业。水电，装修，排水，炒菜，修车，家教等，永远有前途，永远不失业。有上进心的，还有机会成为队长，年入几十万是完全可能的。不要鄙视体力劳动，不要再迷恋所谓的二本了，要时时刻刻看到消费者的需求。,2019-05-10 23:31:00,"((practicality,0.4)),((caution,0.3)),((opportunism,0.2)),((ambition,0.1))"
4369094747053704,日媒：日本民企成功发射独立研发小型火箭O网页链接,2019-05-06 23:33:00," Sure, I'd be happy to help! Here's my analysis of the emotions in your input text:

({joy}, 0.4), (pride, 0.3), (achievement, 0.2), (excitement, 0.1)

In this analysis, I have identified four emotions in the input text: joy, pride, achievement, and excitement. The weighted values represent the intensity of each emotion, with joy being the most prominent emotion (0.4) and excitement being the least prominent (0.1)."
4371920864366813,【政府好岗！国企、优秀民企、高新技术企业在横琴新区第17期英才交流会等候精英人才！】O【招聘】政府好岗！国企、优秀民企、高新技术企业在横琴新区第17期英才交流会等候精英人才！,2019-05-14 18:43:00," Sure, I'd be happy to help! Based on the input you provided, here are the emotions contained in the text:

({joy}, {0.6}), ({excitement}, {0.3}), ({urgency}, {0.2})

In this output, ""joy"" represents the emotion of happiness and ""0.6"" represents the weight value of that emotion. ""excitement"" represents the emotion of anticipation and ""0.3"" represents the weight value of that emotion. ""urgency"" represents the emotion of importance and ""0.2"" represents the weight value of that emotion."
4367928143552609,【盘前必读】官媒：民企减税降费更大力度政策很快会出台一、要闻汇总1、财政部、工信部发布关于对小微企业融资担保业务实施降费奖补政策的通知财政部、工业和信息化部决定实施小微企业融资担保业务降费奖补政策，引导地方支持扩大实体经济领域小微企业融资担保业务规模，降低小微企业融资担保成...全文：O网页链接,2019-05-03 18:18:00," Based on the input text, the emotions present are:

(optimism, 0.6), (seriousness, 0.3), (caution, 0.1)"
4444820879603680,【转载|一个局内人眼中的王健林】罗振宇和高群耀挺熟，他说此人际遇罕见，在《创变》一书的序言里，他的文字充满钦佩，还有一点点艳羡之意——“每一次结构性的板块碰撞，他都在场”“一个人居然会有如此完备的奇遇”“在那个特定的时间点，要完成那个特定的任务，高群耀几乎是能找到的唯一最佳人选。他把自己变成了一个绕不开的人（即成为枢纽）”。然而，我觉得这本书最精彩之处却不在这里。曾是比尔·盖茨、默克尔麾下大将的高群耀，以一身光鲜的外资履历一头扎进民企万达，这种碰撞中激发的火花，其实更令人瞩目。O网页链接,2019-12-01 22:42:00,"((admiration,0.4)),((surprise,0.3)),((interest,0.2)),((satisfaction,0.1))"
4368628318804429,【省纪委省监委调研金融服务民企：不让政策“停留在路上”】O省纪委省监委调研金融服务民企：不让政策“停留在路上”,2019-05-05 16:40:00," Sure, I'd be happy to help! Here's my analysis of the emotions in the input text:

(urgency, 0.8), (importance, 0.6), ( Frustration, 0.4)

Please note that the weights are subjective and based on my interpretation of the emotions present in the text."
4371579800206444,浙江民企形态嬗变：从“块状经济”到“塔式经济体”点击可查看更多O浙江民企形态嬗变：从“块状经济”到“塔式经济体”,2019-05-13 20:08:00," Sure, I'd be happy to help! Based on the input you provided, here are the emotions I judge to be present in the text:

({anger}, {0.4}), ({surprise}, {0.3}), ({curiosity}, {0.2})

Please note that the weights assigned to each emotion are subjective and based on my interpretation of the input text."
4371551674044998,#东营身边事#【30亿元基金助东营民企发展】5月9日下午，山东省社会保障基金理事会、山东省财金投资集团与东营市人民政府成功签约推动高质量发展合作框架协议。山东省社会保障基金理事会、山东省财金投资集团与东营市人民政府共同设立产业投资基金，对东营市区域内的优势产业和基础设施进行投资。基金总规模拟定为30亿元，基金首期规模为10亿元。基金投资方式包括采取股权投资、上市公司并购重组、定向增发、可交债、可转债等方式进行投资，投资范围为东营市重点产业和基础设施建设项目，优先投资东营经济技术开发区优质民营企业，还可用于支持开展不良资产处置等。山东省社保基金理事会代表高燕表示，截至今年4月底，理事会已累计完成投资项目25个，投资额49.53亿元。作为此次三方合作的重要的纽带与桥梁省高质量发展第59工作队在帮助东营市民营企业创新发展、降低企业融资成本、防控经营风险以及推动重点产业发展等方面积极谋划，为此次合作协议的签署奠定了扎实的基础。据了解，东营市作为财金集团重要的合作伙伴，双方有着深厚的合作渊源。省财金集团李海军表示，自2016年以来，财金集团通过省级政策性优惠贷款统贷平台，累计与东营市签订借款合同总额67.46亿元，实际发放38亿元，大力支持东营市棚户区改造、大班额，黄河三角洲现代农业孵化展示区建设，惠及东营市全部县区。财金政企公司已在优质PPP项目140多亿元，目前正在与东营市的本土企业组成联合体，对其中的重点项目共同开展投资、建设、运营等各项工作。下一步，财金集团将充分发挥好自身拥有的资金、渠道、信用优势，与省社保基金理事会一道，全力支持配合东营服务一队做好各项帮扶工作，以这次签约为起点，本着“真诚合作、共同发展”的原则，深化务实合作，创新工作机制，充分发挥各方优势，把更多更好的发展资源引入东营，助推东营打造成为山东高质量发展的增长极，为东营实现更高质量发展作出积极贡献。东营市副市长李俊峰表示，此次签约为推动东营经济社会高质量发展开出了一剂良药，这对于有效解决东营市重点项目和中小企业融资难题，缓解市委市政府面临的产业转型升级、产业结构调整等压力，推动东营市经济社会平稳运行下的高质量发展具有十分重要的促进意义。下一步，东营市将按照“打造山东高质量发展的增长极，黄河入海文化旅游目的地，建设富有活力的现代化湿地城市”的目标定位，加快新旧动能转换，着力构建“5+2+2”产业体系，推动全市高质量发展。仪式最后，省社会保障基金理事会副理事长解正湖、省财金投资集团副总经理徐德斌、东营市副市长李俊峰进行现场签约。,2019-05-13 18:16:00," Based on the given input, the emotions contained are:

(joy, 0.6), (satisfaction, 0.3), (hope, 0.1)"
4370816940427608,民企反腐背后：视廉洁为命的公司才有资格谈未来O网页链接,2019-05-11 17:37:00," Sure, I'd be happy to help! Here's my analysis of the emotions in the input text:

({positivity, 0.8}, {seriousness, 0.2})

The main emotion in the text is positivity (0.8), indicating a happy and optimistic tone. There is also a sense of seriousness (0.2) present, suggesting a focus on the importance of the issue being discussed."
4367885604653319,虽然我和民企🔒了但还是两眼一闭，我和小傅真是旱的旱死涝的涝死,2019-05-03 15:29:00," Sure, I'd be happy to help! Here's the emotional analysis of the given input text:

({sadness, 0.6}, {frustration, 0.3}, {anger, 0.1})"
4371912425234466,中国人民银行：4月民企债券净融资转正有能力护盘A股L中国人民银行：4月民企债券净融资转正,2019-05-14 18:10:00," Sure, I'd be happy to help! Here's my output for the given input:

(seriousness, 0.8), (caution, 0.2), (confidence, 0.1)"
4366853465527311,【高质量发展！太仓沙溪：工业重镇崛起硬核“小医谷”】江苏省苏州市太仓中部千年古镇沙溪东一个“小医谷”破茧而生，茁壮成长这片充满活力的现代田园从一家传统民企的主动转型起步逐步成长为走在科技前沿的生物医药重镇这片2.93平方公里的生物医药产业园每天发生的化学反应集聚起沙溪经济高...O高质量发展！太仓沙溪：工业重镇崛起硬核“小医谷”,2019-04-30 19:07:00,"((joy,0.4)),((pride,0.3)),((confidence,0.2)),((excitement,0.1))"
4370527370088624,原国家统计局局长、厦门大学校友、大贪官邱晓华出狱后，立马担任中海油紫金矿业、云南白药、西王集团等数十家国企或民企董事或高级研究员、会长，收入比贪污受贿所得还多？？？狱里休养生息，出狱吃香喝辣，说好的反腐呢？？？@人民网@头条新闻@澎湃新闻@中国青年报@凤凰网当官就是好啊？？？当贪官污吏更好？？？,2019-05-10 22:26:00,"((anger,0.7)),((sarcasm,0.3)),((distrust,0.2)),((irony,0.1))"
4369717931897543,【省水利厅荣获2018年度“四送一服”双千工程优秀等次】日前，省政府办公厅通报2018年度“四送一服”双千工程优秀等次单位，省水利厅榜上有名。根据省委、省政府统一部署，省水利厅牵头省“四送一服”第十四工作组，对口联系服务池州市。省水利厅坚持以常态化推进“四送一服”为主线，扎实开展集中活动月、促进“六稳”政策落实、进民企等重大活动，长效联系服务挂牌联系企业，全力助推实体经济发展。,2019-05-08 16:50:00,"((pride,0.5)),((satisfaction,0.3)),((achievement,0.2))"
4368976753181674,20亿元大手笔收购增资！国资委入主，这家民企摇身变央企，今日逆市大涨8％O网页链接,2019-05-06 15:44:00," Sure, I'd be happy to help! Here's the output for the given input:

({anger, 0.4}, {fear, 0.3}, {sadness, 0.2}, {joy, 0.1})"
4369713826338076,法治护航民企发展 甘肃为民营企业家上法律培训课--甘肃频道--人民网（分享自@人民网）O法治护航民企发展 甘肃为民营企业家上法律培训课,2019-05-08 16:33:00," Sure, I'd be happy to help! Here is the output for the emotions in the given input text:

({joy, 0.45}, {seriousness, 0.35}, {interest, 0.15}, {informativeness, 0.05})

In this output, the first emotion listed is joy, with a weight value of 0.45. The second emotion is seriousness, with a weight value of 0.35. The third emotion is interest, with a weight value of 0.15. Finally, the fourth emotion is informativeness, with a weight value of 0.05."
4443724253243866,【打击虚假诉讼，护航民企发展见实效】“感谢检察机关，让我们这个停产5年、濒临倒闭的小微民企重获新生。”11月26日，通辽宏图包装有限公司向内蒙古自治区通辽市检察院赠送锦旗，表达了民营企业对检察机关切实保护民营企业合法权益的感激之情。这背后发生了怎样的故事？戳→O整改进行时丨打击虚假诉讼，护航民企发展见实效,2019-11-28 22:04:00,"((gratitude,0.8)),((optimism,0.2)),((trust,0.1)),((determination,0.1))"
4366489262098784,【发射预报】北京时间O2019年04月30日10时15分左右，日本民企星际科技公司的MOMO3火箭将进行亚轨道发射，该公司去年六月30日的MOMO2火箭在点火几秒钟后即坠落并爆炸，去年发射视频：O网页链接。MOMO1火箭已于17年07月30日进行过发射，但其飞行了大约80秒后由于通信中断，最终坠落在离岸八公里的海中，首次发射视频：O网页链接。航天爱好者网,2019-04-29 19:00:00," Sure, I'd be happy to help! Here are the emotions contained in the input text you provided:

({joy}, {0.6}), ({excitement}, {0.3}), ({anticipation}, {0.1})

Please note that the weight values are subjective and based on my interpretation of the text."
4369381574228260,【“非一般”定向降准不期而至存准制度框架更明晰】财联社5月7日讯，此次定向降准的形式不同于以往，时点也颇有些出乎意外。业内人士表示，此次定向降准除了定向调节流动性、支持民企小微融资之外，更应被看作是完善我国差异化存款准备金制度的重要举措，与此同时，在外部市场环境不确定性增加的情况下，此举也凸显了货币政策逆周期调节的力度和决心。,2019-05-07 18:33:00," Based on the input text, the emotions present are:

(seriousness, 0.7), (caution, 0.3), (optimism, 0.2), (resolution, 0.1)

The text has a serious tone overall, with a focus on the recent changes in the financial industry and their implications. The use of words like ""定向降准"" and ""差异化存款准备金制度"" suggest a sense of caution and careful consideration. The mention of ""完善"" and ""重要举措"" also convey a sense of optimism and resolution to address the issues in the industry."
4443366995423579,今天跟小吴同学在科学家咖啡小坐闲聊，颇多感慨。国企民企，各有各的好处，各有各的局限。创业更是九死一生，有多少人做着做着就违背了自己的初衷，又有多少想遵从自己内心的人，却走得那么艰难。,2019-11-27 22:25:00," Sure, I'd be happy to help! Based on the input you provided, here are the emotions and their weight values:

({sadness, 0.45}, {thoughtfulness, 0.35}, {frustration, 0.15}, {determination, 0.05})

The input text expresses a mix of emotions, with sadness being the most prominent (0.45) due to the mention of ""颇多感慨"" (feeling a lot of regret) and ""九死一生"" (a metaphor for a difficult and risky journey). The thoughtfulness (0.35) and frustration (0.15) are also present in the text, as the speaker seems to be reflecting on the challenges and limitations of being an entrepreneur. Finally, there is a hint of determination (0.05) as the speaker mentions ""却走得那么艰难"" (but still persevering)."
4369025872678459,【转需！这些渠道可以举报和反映民企账款拖欠问题】国务院减轻企业负担部际联席会议办公室近日公布全国和各地区受理拖欠民营企业中小企业账款投诉举报渠道。31省市都在其中，戳图。#国是论坛#,2019-05-06 19:00:00,"((urgency,0.8)),((importance,0.4)),((caution,0.2))"
4368644262106827,我免费围观了@水晶苍蝇拍的回答，问题价值299.00元，快来一起免费围观~O微博问答,2019-05-05 17:43:00,"((interest,0.8)),((excitement,0.2)),((urgency,0.1))"
4367599199879079,外企出差享受人生，民企出差体验人生。关于住宿，早早做足了思想准备。没想到400多块一晚的广交会期间酒店，居然是BigSurprise!感觉比喜来登就差了早餐和虚华的服务而已还是江景房呢！行政这也太会买买买过日子了，服气！！！,2019-05-02 20:30:00,"((happiness,0.4)),((surprise,0.3)),((disappointment,0.2)),((anger,0.1))"
4369089533576888,算一算老爹这几年身体上的遭遇自从进入第四个本命年之后就坏运气不断从几年前最开始的经历车祸粉碎性骨折那时候我才大四还没毕业一个人在医院陪护他大半个月一年后因为植入的钢板断裂又进行一次大手术陪护了大概一周今天算起来是第三次了吧感觉轻车熟路了好在毕业后一直在深圳民企上班之前是台湾半导体公司，现在是国内的民企，请假期间不会被工作打扰也不会耽误工作对了，今天刚手术后输了一天的夜，化疗药物导致的恶心，呕吐和身体不适是有些强烈好在马上液体输完了今晚他应该可以睡得安稳一点咱们快点恢复就可以出院了，加油,2019-05-06 23:13:00,"((frustration,0.4)),((anxiety,0.3)),((relief,0.2)),((hope,0.1))"
4371618501762790,浙江民企形态嬗变：从“块状经济”到“塔式经济体”点击可查看更多O浙江民企形态嬗变：从“块状经济”到“塔式经济体”,2019-05-13 22:42:00," Sure, I'd be happy to help! Based on the input you provided, here are the emotions contained in the text:

({anger, 0.4}, {frustration, 0.3}, {confusion, 0.2})

The anger emotion has a weight value of 0.4, indicating that the text expresses a moderate level of anger. The frustration emotion has a weight value of 0.3, indicating a somewhat lower level of frustration. The confusion emotion has a weight value of 0.2, indicating a low level of confusion."
4444442049804221,信念很重要『“骗子”成民企院士第一人！“骗”了马云10个亿，被骂4年，他却是中国十年来最成功的CTO』O“骗子”成民企院士第一人！“骗”了马云10个亿，被骂4年，他却是中国十年来最成功的CTO,2019-11-30 21:37:00," Based on the input text, the emotions contained are:

({anger}, {0.4}), ({sarcasm}, {0.3}), ({pride}, {0.2})

Explanation:

* Anger is present in the text due to the use of the word ""骗"" (fraud) and the fact that the person being referred to has been ""骂"" (scolded) for four years. The anger is expressed at a moderate level, with a weight of 0.4.
* Sarcasm is present in the text due to the use of the phrase ""成民企院士第一人"" (first person to become a civilian entrepreneur), which is a tongue-in-cheek way of referring to someone who has been successful in business. The sarcasm is expressed at a light level, with a weight of 0.3.
* Pride is present in the text due to the fact that the person being referred to has been successful in business, with the phrase ""十年来最成功的CTO"" (the most successful CTO in the past ten years). The pride is expressed at a low level, with a weight of 0.2."
4367553197811396,【国企如何切入养老产业？黄丽珍：既要普惠，又要瞄准最难端的高能老人】今年的政府工作报告继续对人口老龄化给予了高度关注，并且具体地提出对社区养老服务业扶持的政策，瞄准这一行业巨大的市场和广阔的发展前景，各路民企、国企都在加速布局养老市场。日前，在“2019智汇养老北京高峰研讨会”上，国投健康产业投资公司副总经理黄丽珍，分享了国企对养老产业的战略和实践，她认为拥有资源和资金等优势的国企能够发挥出对新兴产业的导向作用。据国家统计局发布的《2018年国民经济和社会发展统计公报》显示，截至2018年年末，全国0-15岁（含不满16周岁）人口为24860万，占比17.8%，而60周岁及以上人口为24949万，占比17.9%。中国正在加速老龄化已经成为不争的事实。对此，有机构预计，到2023年，中国养老产业市场规模可达到13万亿元。瞄准这一行业巨大的市场和广阔的发展前景，房企、金融机构、医疗健康企业都在加速布局养老市场。O网页链接,2019-05-02 17:28:00," Sure, I'd be happy to help! Based on the text you provided, here are the emotions contained in the text and their corresponding weight values:

(optimism, 0.4), (confidence, 0.3), (opportunity, 0.2), (ambition, 0.1)

Here's my reasoning:

1. Optimism: The text mentions ""高度关注"" (high degree of attention) and ""巨大的市场和广阔的发展前景"" (huge market and broad development prospects), which suggests that the speaker is optimistic about the future of the industry.
2. Confidence: The speaker mentions ""拥有资源和资金等优势"" (possessing resources and capital advantages), which implies that they have confidence in their ability to succeed in the industry.
3. Opportunity: The text mentions ""新兴产业"" (new industry), which suggests that the speaker sees opportunities for growth and development in this field.
4. Ambition: The speaker mentions ""发挥出对新兴产业的导向作用"" (exerting a guiding effect on new industries), which implies that they have ambitious goals for their own development and growth.

I hope this helps! Let me know if you have any other questions."
4369039663487181,【日本民企首次成功发射小型火箭】日本民营火箭开发初创企业星际科技公司5月4日成功发射小型火箭“百（MOMO）”3号机。该火箭全长10米，重约1吨，在试验中抵达高度达113千米的太空，并按计划落入太平洋海域。这是日本民企首次将独立研发的火箭成功发射至太空。,2019-05-06 19:54:00," Sure, I'd be happy to help! Here are the emotions contained in the input text:

({joy}, 0.5), (pride}, 0.3), (achievement, 0.2)

The joy and pride are the dominant emotions in the text, with a weight of 0.5 and 0.3 respectively. The achievement emotion is also present, but with a lower weight of 0.2."
4369372971085877,#法金笔记#沪深上市公司2018年报分析两市上市公司存在一定共性：如净利润增速明显放缓，业绩承压较大；部分公司大幅商誉减值，侵占了净利润；公司研发投入有提升，但占比依然较低；上下游产业并购整合增多；民企融资困难，筹资活动净现金流大幅降低等。沪市还专门提及了市场概念炒作和信息披露质量不高的顽疾。O法金笔记009：沪深上市公司2018年报分析,2019-05-07 17:59:00," Sure, I'd be happy to help! Based on the input text, the emotions contained in the text can be judged as follows:

({happiness}, {0.4}), ({frustration}, {0.3}), ({urgency}, {0.2}), ({caution}, {0.1})

Here's the explanation for each emotion:

* Happiness: The text mentions ""增速明显放缓"" (clear improvement in growth), which could be interpreted as a positive and happy emotion. The weight value of 0.4 reflects the relatively moderate level of happiness in the text.
* Frustration: The text also mentions ""部分公司大幅商誉减值"" (some companies have significant decline in reputation), which could be seen as a negative and frustrating emotion. The weight value of 0.3 reflects the moderate level of frustration in the text.
* Urgency: The text mentions ""上下游产业并购整合增多"" (upstream and downstream industries are integrating), which could be interpreted as a sense of urgency or importance. The weight value of 0.2 reflects the relatively low level of urgency in the text.
* Caution: The text mentions ""民企融资困难"" (fundraising is difficult for private companies), which could be seen as a cautious emotion. The weight value of 0.1 reflects the low level of caution in the text."
4371550075852387,浙江民企形态嬗变：从“块状经济”到“塔式经济体”点击可查看更多O浙江民企形态嬗变：从“块状经济”到“塔式经济体”,2019-05-13 18:10:00," Sure, I'd be happy to help! Here's my analysis of the emotions in the input text:

({anger, 0.4}, {sadness, 0.2}, {frustration, 0.1}, {confusion, 0.3})

Please note that the weights assigned to each emotion are subjective and based on my interpretation of the text. Also, please keep in mind that this is a machine-based analysis and not a human interpretation."
4371574918259389,新闻速递　　1.广州、北京多地紧随深圳拿出驰援上市公司方案。　　2.证监会推进完善上市公司股份回购制度后续立法程序。　　3.各地银监局及保监局“一把手”今日在京开会。　　4.工行与23家民企签署“总对总”合作协议与债转股合作协议。　　5.全国首套房贷利率涨幅持续回落...全文：O网页链接,2019-05-13 19:49:00," Sure, I'd be happy to help! Here are the emotions contained in the input text you provided, based on the format you specified:

({happiness, 0.45}, {glad, 0.35}, {welcome, 0.15}, {anticipation, 0.1})

Here's a breakdown of each emotion and their corresponding weight values:

* Happiness: The word ""开心"" (kāi xīn) in the input text suggests happiness, with a weight value of 0.45.
* Glad: The word ""拿出"" (dāo chū) in the input text implies gladness, with a weight value of 0.35.
* Welcome: The word ""来会"" (lái huì) in the input text suggests a welcoming atmosphere, with a weight value of 0.15.
* Anticipation: The word ""今日"" (jīn rì) in the input text implies a sense of anticipation, with a weight value of 0.1.

Please note that these weight values are subjective and based on my interpretation of the input text. The actual emotions and weight values may vary depending on the individual's perspective and cultural background."
