id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4874468017572090,MvffHvLQu,1680685707,云财经,实时快报：【#禹洲集团林龙安：建议将优质民企列入可增信名单，帮助完成债券发行#】云财经讯，今年两会期间，港区全国政协委员、禹洲集团创始人林龙安提交三份提案，包括《关于做好支持中小民营企业平稳健康发展的提案》等，林龙安提出三条建议︰一是在实际风险可控的范围内将民营企业、地产开发企业列入白名单。二是将经营较好、债务结构合理的优质民企列入可增信名单，通过帮助企业信用增进完成债券发行，让其能够在公开市场发债。三是以政策改善中小民营企业营商环境。（澎湃新闻）,,,,禹洲集团林龙安：建议将优质民企列入可增信名单，帮助完成债券发行,0,0,0,2023-03-01 13:06,微博网页版,,,
4874467941026380,MvffA4j0w,1988800805,凤凰网财经,【禹洲集团林龙安：#建议将优质民企列入可增信名单#，帮助完成债券发行】据澎湃新闻，今年两会期间，港区全国政协委员、禹洲集团创始人林龙安提交三份提案，包括《关于做好支持中小民营企业平稳健康发展的提案》等，林龙安提出三条建议︰一是在实际风险可控的范围内将民营企业、地产开发企业列入白名单。二是将经营较好、债务结构合理的优质民企列入可增信名单，通过帮助企业信用增进完成债券发行，让其能够在公开市场发债。三是以政策改善中小民营企业营商环境。,,,,建议将优质民企列入可增信名单,1,2,4,2023-03-01 13:06,微博网页版,['https://wx4.sinaimg.cn/large/002aANWlly1hbka3xxifdj61461tf4qp02.jpg'],,
4874466038121116,Mvfcvy4FK,7781297931,网信凌海,助力全面振兴新突破三年行动首战告捷我省持续深化央地合作加快重大项目落地信息来源：辽宁日报#振兴新突破首战我当先##网红打卡地辽宁杠杠滴##振兴新突破锦州在行动#　　央企是促进地方经济发展的生力军，长期以来，中央企业在我省经济社会发展中扮演着非常重要的角色，省委、省政府也将深化央地合作作为实现辽宁全面振兴新突破三年行动首战告捷的重要举措，作为推进全省优化产业结构、提升产业层次、扩大产业规模、引育发展壮大新动能的“关键一招”。　　省发展改革委相关负责人介绍，目前，中央企业在辽共有各级企业1758户，资产总额3.26万亿元，年度累计营业收入1.82万亿元。在建、拟开工、洽谈和推介的央地合作重点项目500余个，总投资超2万亿元。我省还从500余个央地合作项目中精选2023年重大央地合作项目100个，总投资1.1万亿元，涵盖工业、交通、能源、仓储物流、市政及产业园区等多个重点领域。　　目前，一批央地合作重点项目正在辽沈大地上火热建设。如京哈高速绥中至盘锦段改扩建、本桓高速、凌绥高速3条高速公路与中国中铁、中国铁建合作实施，总投资737亿元，总里程达636公里，是辽宁近年来规模最大的交通基础设施建设项目，建成后将为辽宁加快建设交通强省、促进区域协调发展、服务东北振兴提供坚实保障。沈阳市航空航天城项目，与中国航空工业集团合作实施，总投资337亿元，主要建设大型结构件精密加工、空天科技创新中心、航天共享能力中心及检测检验公共服务平台等，是辽宁“新字号”重点培育产业。大连数谷园区综合开发建设项目，与中国电信、中国中铁合作实施，总投资210亿元，是服务于传统产业数字化转型及数字产业发展的新型基础设施建设项目。西鞍山铁矿联合采选项目，与鞍钢集团合作实施，总投资229亿元，被列为国家“基石计划”重点项目，对维护国家资源安全、保障初级产品供给具有积极作用，同时也是辽宁省“老字号”升级重点推进项目。中交营口LNG接收站项目，与中交集团合作实施，总投资116亿元，主要建设接收站工程和码头工程，该项目将成为国家进口天然气供应和能源大循环的重要组成部分。　　一批具有较大影响力的重大项目也在争取尽快开工。如：辽宁徐大堡核电厂1、2号机组项目，与中核集团合作实施，总投资421亿元，项目建成后将有效缓解能源供应紧张现状。葫芦岛扬农大型精细化工项目，与中国中化合作实施，总投资约100亿元，主要建设生产杀虫剂、杀菌剂、除草剂和植物生长调节剂等产品，项目建成投产后可实现年产值约150亿元，有效拉动地区经济社会发展。兵器工业集团精细化工及原料工程项目，与中国兵器工业集团合作实施，总投资837亿元，主要建设炼化装置及配套的铁路、业主码头、厂外供电、储运、公用工程等配套辅助设施，对我省建设世界级石化和精细化工产业基地具有重要意义。辽宁庄河核电一期项目，与中核集团及中国大唐集团合作实施，总投资420亿元，建成后将为我国实现“碳达峰”“碳中和”目标作出积极贡献。大船集团易地升级改造项目，与中国船舶集团有限公司合作实施，总投资200亿元，主要建设30万吨级干船坞3座、专用坞1座及其相应的码头等，投运后将作为大船集团LNG、VLCC和FPSO等高附加值船舶建造基地。中石油大连石化易地升级改造项目，与中国石油天然气集团有限公司合作实施，总投资700亿元，建成后将进一步延链补链强链，形成以烯烃为主、芳烃为辅的石化产业链条。　　下一步，我省将聚焦全国重大战略规划，结合辽宁全面振兴新突破三年行动，与重点央企密切配合，深度谋划提出一批具有战略性、全局性、系统性的合作项目；着力优化产业结构，围绕信息技术、核技术应用、民用航空、石油化工、新材料、高端装备、生物医药、新能源汽车等战略性新兴产业，吸引央企在辽落子布局；吸引央企在辽设立研发基地、生产基地、区域总部、参与盘活存量资产；加大力度推进地方国企、民企广泛参与央地合作，进一步提升本地企业的核心竞争力，实现与央企协同发展、融合发展、共赢发展，在新时代东北振兴上展现更大担当和作为。,,,,"振兴新突破首战我当先,网红打卡地辽宁杠杠滴,振兴新突破锦州在行动",6,0,0,2023-03-01 12:58,微博网页版,,,
4874464955732175,MvfaLo3cr,6394933755,网信北辰,【深耕技术创新诠释工匠精神——访民企、看信心、话发展系列报道之五】　　早春时节，位于北辰区双街镇的天津银龙预应力材料股份有限公司（以下简称“银龙股份”）处处充盈着勃勃生机。公司刚刚制定了未来三年发展规划，并召开了新能源项目推动大会。　　“今年，我们将重点发展新能源材料，壮大天津总部的研发能力。未来三年将实现业绩快速增长，并在新赛道上跑出加速度。”一见面，银龙股份董事长兼总经理谢志峰便向记者介绍起来。　　作为全球领先的预应力钢材研发制造企业，银龙股份数十年如一日，用技术创新诠释工匠精神。一根世界领先的钢丝如何“炼”成？在这里可以找到答案。　　上世纪90年代，第一根螺旋肋预应力钢丝在银龙股份试制成功，成为世界首创。“我国第一条高铁京津城际高强度钢筋全部从我们公司采购，我们的产品还被应用到京沪、沪昆等高速铁路中。产品从原材料制造到下游应用覆盖全链条，出口全球90余个国家和地区。”谢志峰说。　　循着产业链的轨迹，银龙股份成功研发了高铁轨道板用钢材。2012年，凭借对轨道板关键材料研发的长期积累，银龙股份与铁路系统相关单位共同研发，将具有中国自主知识产权、领先国际水平的CRTSIII型双向先张无砟轨道板推向市场，并持续开发出地铁轨道板、地铁浮置板等系列双向先张法预应力混凝土制品。　　“企业始终保持向上发展，靠的是长期的技术积累和不断勇于创新。”今年79岁的余景岐是银龙股份的创业元老，至今仍坚守在总工程师的岗位上。谈起企业的一步步发展，余景岐深有感触。　　创新是企业发展的不竭动力，也是企业长期以来领跑行业高标准的底气。作为全球产能规模较大的全系列预应力钢材产品的生产商，银龙股份扎根天津发展35年，始终保持相关领域技术优势，拥有专利产权300余项，拥有国家级企业技术中心、国家级实验室、国家级创新示范企业、国家级高新技术企业资质，并于2022年获评第六批国家级制造业单项冠军。　　从1978年在河北省河间市创办，1988年进入天津发展，2015年成功上市，银龙股份目前已拥有5个预应力钢材生产基地，年产能达60余万吨。　　2022年，我市工程技术职称系列中增设了智能装备专业，依托高端装备和智能制造人才创新创业联盟开展职称评审，职称评审办事机构就设在北辰区人社局。区人社局工作人员第一时间来到银龙股份，详细解读人才职称申报政策，帮助企业人才成功申请职称。　　眼下，银龙股份的新能源项目加速推进，奏响了奋进的“春之曲”。不仅生产的预应力金属材料和预应力混凝土制品在风光发电领域广泛应用，还参与了风电用塔筒系列产品、光伏发电预应力柔性大跨度悬索支架系统等多个新领域产品的研发和应用。　　“天津总部工厂和河间产业片区工厂先行先试，建设了绿色光伏发电项目。运行以来，综合效益良好。今年，我们集中力量发展新能源项目，营业额占比将明显提升。”谢志峰信心满满。　　专家点评　　天津社会科学院生态文明研究所副所长王会芝　　银龙股份20多年来保持行业领先的背后，离不开天津着眼实体经济，把制造业做实做强做优的决心和魄力。近年来，天津扎实推进制造业立市战略，加大优质企业培育力度，推动制造业向价值链高端延伸，为银龙股份成长为全球领先的高强度预应力金属材料领军企业提供了发展沃土和坚实支撑。　　高端化绿色化转型是企业保持行业领先的关键道路，也是天津助推企业升级发展的重要抓手。银龙股份凭借强大的创新实力和技术服务能力，实现从传统制造向服务型制造转型，依托技术优势，开辟新能源发展新领域新赛道，为实现碳达峰碳中和目标贡献企业力量。　　今年，市委将“制造业高质量发展行动”列为“十项行动”的重要内容，大力推动制造业高端化、智能化、绿色化发展，带动全市工业“底盘”做大做优做强，为制造业企业高质量发展注入了强大动能。未来，制造业企业要立足自主创新，向高端制造转型；推动低碳发展，向绿色制造转型；加强信息化建设，向现代服务制造转型。,,,,,0,0,0,2023-03-01 12:54,微博网页版,,,
4874464939214031,MvfaJCEZp,1763653792,隐姓埋名的小生,外企人在适应民企中...第一天上班没有电脑,,,,,0,1,0,2023-03-01 12:54,三星S20 FE 5G,,,
4874454641149808,MveU84P7i,1731403190,中年爷们,#建议调整双休日试点隔周三休#也就机关，国企和事业单位能做到，民企私企服务业谁能做到？,,,,建议调整双休日试点隔周三休,0,2,5,2023-03-01 12:13,Note 9,,,
4874448974908566,MveKZkAWq,1422546007,数智界,【在危难时刻，民企就是个滑头，不值得党国信任的】所以才有了：在中美博弈、“新型举国体制”的引导下，“所有的单子都先给国企，再由国企做‘二道贩子’，再发包给民企。”姚洋介绍，“而政府订单量很大，每年十几万亿元。很多民企逼得没办法，引进红色资本。”,,,,,0,1,0,2023-03-01 11:51,微博网页版,,,
4874447460501784,MveIy26xi,1678221494,财新周刊,【姚洋：重塑民企信心应避免“逆向股改”】二十大报告提出要优化民营企业发展环境，“但在现实中，民企还没有看到具体的政策落地，反而还看到国企在挤压民企，特别是在订单、融资方面。”北京大学国家发展研究院院长姚洋表示。　　在2月27日举办的第29期“浦山讲坛”——“展望2023：趋势、挑战与应对”上，姚洋发表了上述观点。北大国发院研究者基于对大量政府采购数据的研究，了解到许多民企目前已经拿不到政府的订单。　　在中美博弈、“新型举国体制”的引导下，“所有的单子都先给国企，再由国企做‘二道贩子’，再发包给民企。”姚洋介绍，“而政府订单量很大，每年十几万亿元。很多民企逼得没办法，引进红色资本。”O姚洋：重塑民企信心应避免“逆向股改”,,,,,14,3,11,2023-03-01 11:45,微博网页版,['https://wx1.sinaimg.cn/large/6407a0b6ly1hbk7dq1onvj20dc08w0w7.jpg'],,
4874446609581368,MveHaEcyc,6510311010,滨海新区古林街政务微博,深耕技术创新诠释工匠精神——访民企、看信心、话发展系列报道之五早春时节，位于北辰区双街镇的天津银龙预应力材料股份有限公司（以下简称“银龙股份”）处处充盈着勃勃生机。公司刚刚制定了未来三年发展规划，并召开了新能源项目推动大会。O网页链接,,,,,0,0,0,2023-03-01 11:41,微博网页版,,,
4874441617836276,Mvez7wSzy,6366678657,网信河西,【深耕技术创新诠释工匠精神——访民企、看信心、话发展系列报道之五】#踔厉奋发看津招#　　早春时节，位于北辰区双街镇的天津银龙预应力材料股份有限公司（以下简称“银龙股份”）处处充盈着勃勃生机。公司刚刚制定了未来三年发展规划，并召开了新能源项目推动大会。　　“今年，我们将重点发展新能源材料，壮大天津总部的研发能力。未来三年将实现业绩快速增长，并在新赛道上跑出加速度。”一见面，银龙股份董事长兼总经理谢志峰便向记者介绍起来。　　作为全球领先的预应力钢材研发制造企业，银龙股份数十年如一日，用技术创新诠释工匠精神。一根世界领先的钢丝如何“炼”成？在这里可以找到答案。　　上世纪90年代，第一根螺旋肋预应力钢丝在银龙股份试制成功，成为世界首创。“我国第一条高铁京津城际高强度钢筋全部从我们公司采购，我们的产品还被应用到京沪、沪昆等高速铁路中。产品从原材料制造到下游应用覆盖全链条，出口全球90余个国家和地区。”谢志峰说。　　循着产业链的轨迹，银龙股份成功研发了高铁轨道板用钢材。2012年，凭借对轨道板关键材料研发的长期积累，银龙股份与铁路系统相关单位共同研发，将具有中国自主知识产权、领先国际水平的CRTSIII型双向先张无砟轨道板推向市场，并持续开发出地铁轨道板、地铁浮置板等系列双向先张法预应力混凝土制品。　　“企业始终保持向上发展，靠的是长期的技术积累和不断勇于创新。”今年79岁的余景岐是银龙股份的创业元老，至今仍坚守在总工程师的岗位上。谈起企业的一步步发展，余景岐深有感触。　　创新是企业发展的不竭动力，也是企业长期以来领跑行业高标准的底气。作为全球产能规模较大的全系列预应力钢材产品的生产商，银龙股份扎根天津发展35年，始终保持相关领域技术优势，拥有专利产权300余项，拥有国家级企业技术中心、国家级实验室、国家级创新示范企业、国家级高新技术企业资质，并于2022年获评第六批国家级制造业单项冠军。　　从1978年在河北省河间市创办，1988年进入天津发展，2015年成功上市，银龙股份目前已拥有5个预应力钢材生产基地，年产能达60余万吨。　　2022年，我市工程技术职称系列中增设了智能装备专业，依托高端装备和智能制造人才创新创业联盟开展职称评审，职称评审办事机构就设在北辰区人社局。区人社局工作人员第一时间来到银龙股份，详细解读人才职称申报政策，帮助企业人才成功申请职称。　　眼下，银龙股份的新能源项目加速推进，奏响了奋进的“春之曲”。不仅生产的预应力金属材料和预应力混凝土制品在风光发电领域广泛应用，还参与了风电用塔筒系列产品、光伏发电预应力柔性大跨度悬索支架系统等多个新领域产品的研发和应用。　　“天津总部工厂和河间产业片区工厂先行先试，建设了绿色光伏发电项目。运行以来，综合效益良好。今年，我们集中力量发展新能源项目，营业额占比将明显提升。”谢志峰信心满满。　　专家点评　　天津社会科学院生态文明研究所副所长王会芝　　银龙股份20多年来保持行业领先的背后，离不开天津着眼实体经济，把制造业做实做强做优的决心和魄力。近年来，天津扎实推进制造业立市战略，加大优质企业培育力度，推动制造业向价值链高端延伸，为银龙股份成长为全球领先的高强度预应力金属材料领军企业提供了发展沃土和坚实支撑。　　高端化绿色化转型是企业保持行业领先的关键道路，也是天津助推企业升级发展的重要抓手。银龙股份凭借强大的创新实力和技术服务能力，实现从传统制造向服务型制造转型，依托技术优势，开辟新能源发展新领域新赛道，为实现碳达峰碳中和目标贡献企业力量。　　今年，市委将“制造业高质量发展行动”列为“十项行动”的重要内容，大力推动制造业高端化、智能化、绿色化发展，带动全市工业“底盘”做大做优做强，为制造业企业高质量发展注入了强大动能。未来，制造业企业要立足自主创新，向高端制造转型；推动低碳发展，向绿色制造转型；加强信息化建设，向现代服务制造转型。,,,,踔厉奋发看津招,0,0,0,2023-03-01 11:21,微博网页版,,,
4874441266562219,Mveyyrx8f,5176230254,云上酒泉,【优化营商软环境拼出经济硬实力】这是一个全力“拼经济”的春天；这是一个奋战“开门红”的春天；这是一个担当实干、绽放梦想的春天。初春的金塔大地，处处一派热火朝天、大干快上的景象。今年以来，酒泉金塔县采取一系列实招硬招，全力优化营商环境“拼经济”，取得了阶段性成效。一拼招商引资壮实力区域发展关键靠项目，项目建设关键在招引，招商引资是金塔发展的“第一动力”。金塔县通过优化营商环境，做优存量、做大增量，加快构建多极支撑、多点带动的现代产业体系。2月初，金塔县优化营商环境暨招商引资大会召开。会后，现代农业、非金属矿产及资源循环利用、文化旅游等8个产业链精准招商组和61个招商小分队陆续启程分赴北京、上海、江苏等地，马不停蹄拜访企业、洽谈项目，奋力抢跑新春“第一棒”。今年，金塔县积极构建“大招商、招大商”的招商工作新格局，不断拓宽招商途径，紧扣产业优势抓招商，在精准招商、招大引强上下功夫，紧盯民企500强、行业100强、上市公司，大力开展“引大引强引头部行动”，力争大规模、成建制、全链条引进企业，努力形成更具竞争力和支撑力的产业集群。二拼优化环境暖服务为企业减少一份负担、减轻一份压力，会使业主在项目建设中增加一份信心、增添一份动力。今年，金塔县计划开工建设500万元以上重点项目144项，预计投资124.4亿元。要顺利实现这一目标，就少不了优质营商环境的保障。春节假期刚过，金塔县就研究制定了项目代办服务、项目审批容缺受理、项目“一网通办”审批服务平台管理等7项方案、办法，切实为企业提供高效优质的服务。2月初，金塔县开展了2023年“春风行动”暨就业援助月现场招聘会，多名务工人员乘坐专车直达车间，保障企业用工需求。走进金塔昊明300兆瓦光伏发电项目建设现场，已经安装好的大片蓝色光伏电板蔚为壮观。“项目去年9月开工，建设非常迅速，多亏了政府的全力支持。”项目负责人张晨旭说。县级领导带头深入一线，协调解决项目推进难题；责任单位为项目建设提供全流程全周期代办服务；职能部门统筹力量全力服务保障……只为更多更好的项目快速在金塔落地生根、开花结果。三拼实干担当鼓精神新的一年，金塔县持续加大工作力度，全力以赴抢时间、赶进度，激励干部以“拼”的精神、“闯”的劲头、“创”的勇气，为高质量发展添砖加瓦。金塔县扎实开展“三抓三促”行动，填补“老办法不管用、新办法不会用”的本领赤字，化解“遇到问题无计可施、面对难题束手无策”的能力危机，激励干部始终保持良好状态，奋力推动单项工作争第一、整体工作创先进。工业经济督导专班走进园区纾困、农业农村督导专班推进高标准农田建设、文化旅游督导专班赴乡村查项目……金塔县建立完善了重点工作督导、县级领导包抓联系推进等工作机制，实施专班制推进、项目化管理、清单式落实，确保各项工作任务有力有效推进。金塔县注重在“拼经济”的主战场考察干部，优先提拔使用能打善拼的优秀干部，通过能上能下、容错纠错等举措，全方位激励干部干事创业。（酒泉融媒记者周爱玲通讯员卢玉）责任编辑：李雪锋,,,,,0,0,0,2023-03-01 11:20,微博网页版,['https://wx4.sinaimg.cn/large/005EiVWKly1hbk6yhocn4j30eq0al3zu.jpg'],,
4874440083768254,MvewEfOii,6401320617,网信红桥,【深耕技术创新诠释工匠精神——访民企、看信心、话发展系列报道之五】早春时节，位于北辰区双街镇的天津银龙预应力材料股份有限公司（以下简称“银龙股份”）处处充盈着勃勃生机。公司刚刚制定了未来三年发展规划，并召开了新能源项目推动大会。“今年，我们将重点发展新能源材料，壮大天津总部的研发能力。未来三年将实现业绩快速增长，并在新赛道上跑出加速度。”一见面，银龙股份董事长兼总经理谢志峰便向记者介绍起来。O网页链接,,,,,0,0,0,2023-03-01 11:15,微博网页版,,,
4874438602921075,MveugcfU7,1952460384,牛津-小裁缝,从鸦片战争到现在（中国近代化现代化的开始），中国历史大体分为四段：1840-1928；1928-1949；1949-1978；1979-。第一阶段，1843年上海开埠之后，迅速取代广州成为中国最重要的对外贸易口岸，这和当时中国的经济重心在江南地区有紧密关系；而北方，天津凭借毗邻北京的优势，主导了中国近代的很多大事件，第一次第二次鸦片战争外国军队一打到天津，清朝皇帝就慌乱了。八国联军侵华期间，甚至直接接管了天津。第二阶段，1928年首都南迁之后，北京的政治地位下滑，连带天津地位下滑。上海在全国的门户地位是独一无二的，并且发展成为20世纪上半叶亚洲第一大城市。在 Murphey 的著作 Shanghai：Key to Modern China 中把上海比作东亚地区吸收西方创新最重要的门户。有研究表明，从 1842 年到 1937 年中国经济的年增长率在 1% 左右，上海的现代经济对广大腹地起到了显著的溢出效应。上海对西方人具有强大的吸引力不仅它提供了便利的深入江南地区的经济渠道还因为它自由的环境氛围。第三阶段，计划经济时期，中国大陆基本没什么开放，这给后来香港成为联系内外的门户埋下伏笔。第四阶段，改开之后，1980年代在广东做试验，那时候的外资主要是港资和台资，欧美日的资本还比较少，广州是当时中国的门户。1990年浦东开发之后，上海的地位迅速恢复，重新成为大陆最重要的门户城市，目前中国的两个门户城市，香港和上海，前者更偏重外国资本流动和金融服务，后者是对外贸易，以及跨国公司进出长三角地区的桥梁，可以说是价值链的中转站。中国的近现代史从政治经济角度，承担过国家层面向内（inward）门户功能的有上海、天津、广州和香港。从一带一路倡议开始，北京凭借央企民企的优势，迅速发展成对外的（outward）门户城市，这个过程又强化了香港作为国际金融中心和离岸人民币中心的角色。,,,,,52,11,72,2023-03-01 11:09,iPhone 14,"['https://wx3.sinaimg.cn/large/74602e60ly1hbk6jvd9y9j20rs0v4aks.jpg', 'https://wx3.sinaimg.cn/large/74602e60ly1hbk6jwd3bvj20wi1czwto.jpg']",,
4874436535128584,MveqVlwb6,6185175828,网信南开,【深耕技术创新诠释工匠精神——访民企、看信心、话发展系列报道之五】早春时节，位于北辰区双街镇的天津银龙预应力材料股份有限公司（以下简称“银龙股份”）处处充盈着勃勃生机。公司刚刚制定了未来三年发展规划，并召开了新能源项目推动大会。　　“今年，我们将重点发展新能源材料，壮大天津总部的研发能力。未来三年将实现业绩快速增长，并在新赛道上跑出加速度。”一见面，银龙股份董事长兼总经理谢志峰便向记者介绍起来。　　作为全球领先的预应力钢材研发制造企业，银龙股份数十年如一日，用技术创新诠释工匠精神。一根世界领先的钢丝如何“炼”成？在这里可以找到答案。　　上世纪90年代，第一根螺旋肋预应力钢丝在银龙股份试制成功，成为世界首创。“我国第一条高铁京津城际高强度钢筋全部从我们公司采购，我们的产品还被应用到京沪、沪昆等高速铁路中。产品从原材料制造到下游应用覆盖全链条，出口全球90余个国家和地区。”谢志峰说。　　循着产业链的轨迹，银龙股份成功研发了高铁轨道板用钢材。2012年，凭借对轨道板关键材料研发的长期积累，银龙股份与铁路系统相关单位共同研发，将具有中国自主知识产权、领先国际水平的CRTSIII型双向先张无砟轨道板推向市场，并持续开发出地铁轨道板、地铁浮置板等系列双向先张法预应力混凝土制品。　　“企业始终保持向上发展，靠的是长期的技术积累和不断勇于创新。”今年79岁的余景岐是银龙股份的创业元老，至今仍坚守在总工程师的岗位上。谈起企业的一步步发展，余景岐深有感触。　　创新是企业发展的不竭动力，也是企业长期以来领跑行业高标准的底气。作为全球产能规模较大的全系列预应力钢材产品的生产商，银龙股份扎根天津发展35年，始终保持相关领域技术优势，拥有专利产权300余项，拥有国家级企业技术中心、国家级实验室、国家级创新示范企业、国家级高新技术企业资质，并于2022年获评第六批国家级制造业单项冠军。　　从1978年在河北省河间市创办，1988年进入天津发展，2015年成功上市，银龙股份目前已拥有5个预应力钢材生产基地，年产能达60余万吨。　　2022年，我市工程技术职称系列中增设了智能装备专业，依托高端装备和智能制造人才创新创业联盟开展职称评审，职称评审办事机构就设在北辰区人社局。区人社局工作人员第一时间来到银龙股份，详细解读人才职称申报政策，帮助企业人才成功申请职称。　　眼下，银龙股份的新能源项目加速推进，奏响了奋进的“春之曲”。不仅生产的预应力金属材料和预应力混凝土制品在风光发电领域广泛应用，还参与了风电用塔筒系列产品、光伏发电预应力柔性大跨度悬索支架系统等多个新领域产品的研发和应用。　　“天津总部工厂和河间产业片区工厂先行先试，建设了绿色光伏发电项目。运行以来，综合效益良好。今年，我们集中力量发展新能源项目，营业额占比将明显提升。”谢志峰信心满满。　　专家点评　　天津社会科学院生态文明研究所副所长王会芝　　银龙股份20多年来保持行业领先的背后，离不开天津着眼实体经济，把制造业做实做强做优的决心和魄力。近年来，天津扎实推进制造业立市战略，加大优质企业培育力度，推动制造业向价值链高端延伸，为银龙股份成长为全球领先的高强度预应力金属材料领军企业提供了发展沃土和坚实支撑。　　高端化绿色化转型是企业保持行业领先的关键道路，也是天津助推企业升级发展的重要抓手。银龙股份凭借强大的创新实力和技术服务能力，实现从传统制造向服务型制造转型，依托技术优势，开辟新能源发展新领域新赛道，为实现碳达峰碳中和目标贡献企业力量。　　今年，市委将“制造业高质量发展行动”列为“十项行动”的重要内容，大力推动制造业高端化、智能化、绿色化发展，带动全市工业“底盘”做大做优做强，为制造业企业高质量发展注入了强大动能。未来，制造业企业要立足自主创新，向高端制造转型；推动低碳发展，向绿色制造转型；加强信息化建设，向现代服务制造转型。,,,,,0,0,0,2023-03-01 11:01,微博网页版,,,
