id,微博正文,发布时间,情绪
4527097979082165,#失业#后第一场正式#面试#，紧张得像狗一样,2020-07-15 23:42:00," Sure, I'd be happy to help! Based on the input you provided, here are the emotions contained in the text:

({ anxiety, 0.7}, { nervousness, 0.3}, { stress, 0.2})"
4528167790581805,#国际锐评#近来，美国国务卿蓬佩奥、国家安全事务助理奥布莱恩等反华政客，蓄意诋毁中国执政党，恶意挑拨其与中国人民的血肉联系。而就在7月上旬，哈佛大学公布的一项历时14年的跟踪研究报告显示，中国民众多年来对中央政府的满意度稳居90%以上，显示出对中国执政党的高度信任与拥护。两相对照，那些挖空心思挑拨离间的美国政客完全是自取其辱。其实，奥布莱恩之流企图在中国共产党和中国人民之间制造隔阂的险恶居心不难看穿。一来，基于冷战思维与极端意识形态偏见，他们一直不择手段地遏制中国发展，诋毁中国执政党就是其中最恶毒的手段之一；二来，他们妄图借此来掩饰自身在美国疫情防控上的失败，转移本国民众的愤怒与不满。然而，现实是一面“照妖镜”，不仅照出了蓬佩奥、奥布莱恩之流把美国人民当作谋取私利的工具与“牺牲品”，也照出了他们对中国执政党获得人民高度信任的羡慕嫉妒恨。作为一个拥有近百年历史的大党，中国共产党从诞生之日起，就明确除了人民的利益没有任何私利。一切为了人民，一切依靠人民，这是中国共产党多年来一直享有高达90%以上人民满意度和支持率的关键所在。正因为将人民放在心上，中国执政党愿意倾听民众意见，尊重科学规律。新加坡国立大学东亚研究所教授郑永年5月曾撰文指出，在中国抗疫过程中，“政府没有妨碍科学，而且政治助力科学方法的使用到了极致”。还有分析人士指出，中国疫情防控取得实效的一条重要经验，是专家学者能够直接跟决策层对话。科学意见与决策机制的有效整合，不仅充分彰显了“人民至上”“生命至上”理念，也体现了中国执政党与人民之间的血肉联系。也正因此，14亿中国人民众志成城，仅用三个月左右时间就取得疫情防控重大战略成果。然而，在大洋彼岸的美国，面对前所未有的疫情冲击，人们看到的却是冰冷的“政治私利至上”“资本至上”“选票至上”。基于这样的考虑，美国决策层一次又一次错失疫情防控窗口期，导致疫情形势日益严峻，经济受挫，失业率攀升，民怨沸腾。为什么中美两国疫情防控轨迹迥然不同？这是由两国决策层在“为什么人”这个根本性问题上的差异造成的。在中国，执政党的根基在人民，血脉在人民，两者利益是一体的；而在美国，政府决策受制并服务于利益集团，广大民众的诉求被忽视，利益自然得不到维护。更令人痛心的是，疫情之下，美国的决策层表现出反科学反理性的特质，拼命打压科学理性的声音。据美媒报道，有着美国“抗疫队长”之称的国家过敏症和传染病研究所所长安东尼·福奇，已经连续几周无法与美国领导人取得联系。与此同时，他连日来遭到白宫政客们的猛烈炮轰，被批犯了“很多错误”“不负责任”等等。一位德高望重的医学专业人士，为何受此遭遇？这背后的原因，正如美媒所分析的，是因为福奇的科学建言不仅成了美国决策层经济重启计划的“羁绊”，也衬出了华盛顿一些政客的愚蠢。但讽刺的是，福奇越受白宫打压，越是获得美国民众信任。美国昆尼皮亚克大学7月16日公布的一项最新民调显示，超过60%的受访者表示，在面对新冠病毒有关的信息时更相信福奇博士，而不相信美国领导人。这种民心的丧失，难道不是心中只有私利的美国政客一手造成的吗？当前，美国新冠肺炎疫情确诊和死亡人数均约占全球四分之一，漠视基本人权、打压专业意见的蓬佩奥和奥布莱恩之流，显然对美国这场人间悲剧负有不可推卸的责任。然而，他们不仅没有反躬自省、亡羊补牢，反而四处“甩锅”和攻击，甚至妄图借诋毁中国执政党来转移视线，这只会让世人进一步看穿他们的黔驴技穷与无能懦弱。如果不赶快悬崖勒马，这些为政治私利赌上千万条性命的美国政坛败类，终将被牢牢地钉在人类历史的耻辱柱上。发布了头条文章：《国际锐评｜蓄意诋毁中国执政党的美国政客自取其辱》O国际锐评｜蓄意诋毁中国执政党的美国政客自取其辱,2020-07-18 22:33:00,"(happiness,0.4),(glad,0.2),(welcome,0.1)"
4524561809786125,失业待岗少年,2020-07-08 23:44:00," Sure, I'd be happy to help! Here's my analysis of the emotions in the given Chinese text input:

({sadness, 0.7}, {frustration, 0.3})

The input text ""失业待岗少年"" suggests that the speaker is feeling sad (0.7) and frustrated (0.3) due to the fact that they are unemployed and facing challenges in their job search."
4524927229362945,工作许可证到期了，今天开始失业了😑当欧拉的全职保姆了,2020-07-09 23:56:00," Sure, I'd be happy to help! Here's my analysis of the emotions in your input text:

({anger, 0.4}, {frustration, 0.3}, {disappointment, 0.3})

The main emotions in the text are anger, frustration, and disappointment. The anger emotion has a weight of 0.4, indicating that it is the most dominant emotion in the text. The frustration and disappointment emotions have weights of 0.3, indicating that they are less dominant but still present."
4544488166665596,2021版真🐮，离失业又进了一步,2020-09-01 23:24:00,"((frustration,0.4)),((fear,0.3)),((disappointment,0.2))"
4526009540361469,#贵州公交坠湖司机蓄意报复社会##安顺公交车坠湖瞬间视频#看到这条通告我十分痛心，心里面也很难过，平时我经常在司法局给服刑人员做心理矫治以及心理测评的工作，对于普通群众以及底层百姓的生活也比较了解。这次事件，主要是在于棚户区拆迁以后住房分配以及补助上面协调不顺、沟通不畅所引发的一系列悲剧。大家可能不太清楚，拆迁对于一部分人来说有很好的补助，但是还有一些人会连住的地方也没有，钱补助也特别少，尤其是“直管公房”。所谓直管公房是指由国家各级房地产管理部门管理的国有房产，还包括计划经济时代国有和大集体企事业单位自建的福利房。在这里面，有关补助以及拆迁人员的安置问题，始终是个困难且复杂的事情。拆了以后住哪里？怎么住，补助怎么分配，被拆迁人员有没有钱买得起新的房子？拆迁工作还有很多细节需要去完善。然而，由于工程紧、项目急，很多时候在协调沟通的时候容易产生摩擦与矛盾，办事人员与被拆迁的居民在沟通上也会有很多冲突，最后扯不清楚的情况下，会以“一刀切”的方式进行，造成事态恶化。因生活不如意，对拆除其承租公房不满，心里面失衡，一时想不开，加上生活中遇到各种不顺心的事，交织在一起，最终酿成事故悲剧。从近期工作来看，我也感受到了大家的生活压力，受疫情影响，许多人被裁员、失业，面临减薪以及待遇不佳的情况，生活十分困难，存在情绪低落、焦虑、忧心忡忡等表现，如果没有及时去调整，很容易产生厌世以及报复社会的心理。有网友说，要加强公交车司机以及相关人员的心理建设，这点我十分赞同，但是难度很大，除了定期的心理测量、评估以及心理辅导之外，我认为还需要政府以及社会支持的力量，帮助他们去解决现实层面的问题。只有这样，才能彻底杜绝此类事件再次发生。,2020-07-12 23:37:00," Sure, I'd be happy to help! Here are the emotions contained in the text you provided, based on the format you specified:

({happiness, 0.6}, {glad, 0.3}, {welcome, 0.1})

The primary emotions in the text are happiness (0.6) and gladness (0.3), with a hint of welcome (0.1). The text expresses a sense of relief and joy at the prospect of being relocated to a new home, but also acknowledges the difficulties and complexities of the situation. The use of the word ""悲剧"" (tragedy) to describe the situation suggests a sense of sadness and difficulty, but the overall tone is one of cautious optimism."
4526013977445694,不论2020经历了什么，疫情也好，山洪也罢；工厂倒闭也好，中年失业也罢；P2P踩雷也好，踏空股市行情也罢……只要人还在，机会一直都会有的。2020，注定不平凡。,2020-07-12 23:54:00," Sure, I'd be happy to help! Here's the output for the emotions contained in the given Chinese text:

({positivity, 0.8}, {determination, 0.2}, {hope, 0.1})"
4542679448821319,#非正常拍摄不算合法证据#大型古美门失业现场,2020-08-27 23:37:00," Sure, I'd be happy to help! Based on the input you provided, here are the emotions contained in the text:

({angry}, {0.8}), ({disappointment}, {0.2}), ({frustration}, {0.1})

Please note that the weight values are subjective and may vary based on individual perspectives and cultural backgrounds."
4528169056481575,喜欢你是认真的肖战虽然你说谈恋爱等于失业，但是还是很想你有心爱的人可以在你身边安慰保护你！@X玖少年团肖战DAYTOY,2020-07-18 22:38:00," Sure, I'd be happy to help! Here's the output of the emotions in the input text:

({joy}, 0.4), (love, 0.3), (protection, 0.2), (adoration, 0.1)"
4523835754709120,黄子韬#传递黄子韬正能量#对黄子韬有点了解的人应该都知道他无论是在做综艺还是拍戏，他都是全心全意，认真负责的对待，传递正能量关于选秀方面的综艺就有《这就是街舞》《创造101》和《创造营2020》，三部综艺他始终秉承着“一切功名靠实力获取”的原则，严格要求每一个追梦的人；也细心教导他们如何做可以少走弯路现在团体是高产出低质量，“出道即失业”这句话也成为观众最常说的一句话，很多明明实力不够的人却成团出道，而观众对这种类型的综艺也觉得没什么意义了，也由于太多的剧本导致大多数观众意难平娱乐圈也最缺像黄子韬一样认真负责，做什么都走心的艺人，他上综艺不按剧本走，他有他自己的原则，绝不会因为利益而背弃事实，对节目也付出全部真心K冰激凌-YKYBtao-黄子韬#黄子韬新歌冰激凌#hzttaott@YKYBtao-黄子韬,2020-07-06 23:39:00," Based on the input text, the emotions contained are:

(passion, 0.4), (sincerity, 0.3), (frustration, 0.2), (disappointment, 0.1)

The input text expresses the speaker's admiration for the singer's dedication and passion towards his craft, as well as their frustration with the current state of the entertainment industry. The speaker mentions the singer's principle of not compromising on his values and only doing what he believes in, which is reflected in the emotions of passion and sincerity. However, the speaker also expresses disappointment and frustration with the fact that many artists in the industry are not as dedicated and are more focused on seeking fame and fortune, which is reflected in the emotion of disappointment."
4544132180359093,#贺梅离开原因#以家之名，贺梅抛弃儿子贺子秋的原因揭晓了。原来当年她遇到渣男被小三，闹到失业，还被房东赶出家门，所以她就抛下儿子一个人走了。贺子秋太可怜了吧，心疼子秋L星综屏影的微博视频,2020-08-31 23:50:00,"((sadness,0.7)),((anger,0.2)),((frustration,0.1))"
4524562396747555,购物车加购了好多饰品然鹅在目前失业状态下却下不去手和我的美丽饰品们做个约定：一旦确定工作麻麻就带你们回家,2020-07-08 23:46:00,"((frustration,0.4)),((disappointment,0.3)),((sadness,0.2)),((anger,0.1))"
4524919269034196,"#中国人在尼泊尔被抢且被打伤事件#2020年7月8日深夜23-24点，朋友🐯去朋友家吃饭，在泰米尔区，由于喝了点啤酒回去的晚，还是被3个尼泊尔人抢并打了一顿，被抢走了一部手机iPhone7和一部微单佳能相机📷，累计价值超10000人民币。多次联系大使馆，都是让我们先去找当地警察局，跑了2趟警察局，尼泊尔人的回复就是。你这边等着消息，今天晚上我们会去一趟泰米尔区那个地点蹲点，去抓一下那三个罪犯！监控我们去调的时候，今天是他们的休息日（真的很佛系的一个地方啊！！大周四官方大街上的监控办公室都能休息，要拖到第二天）。剩下的就是告诉我们等他们通知吧，其实大家心里也明白～～申明一下： 由于朋友两个人住的地方，走路5分钟的路程，都是在泰米尔区内，没有太过意担心安全的问题，毕竟是男孩子，吃完饭也没有多想，哪想到这么近的路，都会发生这类事~~~果然，还是得多留心安全，危机意识要强。提醒⏰：1，海外滞留期间，很多尼泊尔都失业状态，没有工作，犯罪率比之前高很多，疫情也是很严重的，这边就是在印度的邻国，受影响非常严重，很多都是没有检测出来的，尽量大家伙都是待家里，天黑之前别出门，出门尽量结伴。2,这边疫情还是很严重的，只是没有被官方爆出来，国际航班已经延期快超过5次，回国名额也是有限制和特殊要求的。居家隔离，老生常谈。3，自我意识还是强一点吧！！也希望🇨🇳尼泊尔大使馆官方帮忙处理一下，转发提醒⏰那些依然滞留在尼泊尔的华人同胞！！#尼泊尔#@中国大使馆@尼泊尔大使馆官方微博@NVC尼泊尔志愿者理事会",2020-07-09 23:24:00," Based on the input text, the emotions contained are:

(anger, 0.4), (frustration, 0.3), (fear, 0.2), (sadness, 0.1)

Please note that the weights are not absolute and may vary depending on the individual's perspective and experience."
4529275309399913,ㄍ胃疼就去治》——静寒检查报告出来了医生说没事注意饮食要回去上班了卡里面还有5块钱口袋里面还有烂的五角纸币再寻一支感冒剂吧回去预防预防医生说半个月后回来复查我说我要失业了他好像很失落我也很失落,2020-07-21 23:54:00," Based on the input text, the emotions contained are:

({anger}, {0.4}), ({frustration}, {0.3}), ({sadness}, {0.2}), ({disappointment}, {0.1})

Explanation:

* ㄍ胃疼 (anger) is the primary emotion in the text, with a weight of 0.4.
* 寻一支感冒剂 (frustration) is the second emotion, with a weight of 0.3.
* 失业 (sadness) is the third emotion, with a weight of 0.2.
* 失落 (disappointment) is the fourth emotion, with a weight of 0.1."
4546669683415258,今天正式离职了，失业第一晚，敲敲打打忙到十一点多，买的东西也陆续到货啦，一一安排上，小有成就,2020-09-07 23:53:00," Sure, I'd be happy to help! Here's my analysis of the emotions in your input text:

({joy}, 0.4), (relief, 0.3), (accomplishment, 0.2), (excitement, 0.1)

Please note that the weights are subjective and based on my interpretation of the text."
4528173981378771,#读书#《超级运营术》。这两年的工作没什么起色，以致于逐渐将工作外的精力放在了传统文化（先后入门了八卦，建筑，中国画）的闲情逸致上，眼看着“35岁失业”越来越近，不能停止工作技能的学习。争取两手都要抓，两手都要硬啊。,2020-07-18 22:57:00," Sure, I'd be happy to help! Here are the emotions contained in the given Chinese text:

({anger, 0.4}, {frustration, 0.3}, {urgency, 0.2}, {determination, 0.1})"
4525645806034408,千喆没想到刚过一周，又要发小作文了，这次应该是我很长一段时间以内最后一篇啦，大家勉强再看一次吧对不起，我又一次的失败了，我真的很想证明给你们看，一次两次三次，再多的失败都没关系，只要努力，只要不放弃，总会赢得！可这次我又没做到。可能很多人不知道我已经无缝连接，参加了整整一年的选秀节目，你们说我再就业好快，但你们殊不知，就业快，失业更快啊！我从小就特别喜欢运动，也为了配合不同节目的需要，在这一年里，我的体重在两个月内从150到165，又在一个月内从160到140，在最后半个月内从140拼到了150，体脂最高到百分之十五，最低到了百分之七，我想很直观的告诉你们，虽然我一轮游，但是每一个节目我真的都在特别认真得对待。而这一次，《运动吧少年》，虽然只有半个月的准备时间，虽然是在我近几年身体状态最差的时候，但是我依然接受了挑战，原因很简单，因为我热爱运动并一直在为此付出努力，我觉得我应该来。记得比赛结束后，张继科老师说“竞技体育是极其残酷的。”是啊，它不会因为你的经历而可怜你，也不会因为你的努力而选择你，但是，这也是竞技体育最吸引我的地方。也特别感谢张继科老师当时对我说让我慎重考虑一下再做选择，不过，如果再给我一次机会的话，我还是会做同样的选择，因为这才是千喆。我也想对千喆说一句，千喆，你真不错。我没想到你会自己主动选择轮空，虽然，你是那么想突破一轮游的魔咒，你是那么想赢。记得走的时候，全场喊着你的名字，那一刻，你闭上了双眼，因为只有你自己知道那一瞬间在你脑海中幻想过多少次，虽然，你要离开了。我还想要告诉你们，一定不要因为被否定而放弃，如果有天你也受挫了，至少还有我在和你一起努力对抗失败，你看我还没放弃呢！你也一定不要放弃啊！总有一天我会赢的，我相信你也会的！,2020-07-11 23:31:00,"((determination,0.4)),((pride,0.3)),((frustration,0.2)),((optimism,0.1))"
4541227120990112,小魂魂燃天成睡觉之前我要发个氵帖，线下见小魂我真的是够呛，我还是梦里见最靠谱，我这个命啊希望小魂哥在我梦里依旧拥有八块腹肌妹妹我是真的失业中木有钱啊说好咱们梦里见啊我好可怜,2020-08-23 23:26:00," Sure, I'd be happy to help! Here's the output for the emotions in the given input text:

({happiness, 0.8}, {sadness, 0.2}, {love, 0.1}, {joy, 0.1}, {frustration, 0.1})

In this output, the first emotion listed is happiness, with a weight value of 0.8, indicating that the text expresses a strong sense of happiness. The second emotion is sadness, with a weight value of 0.2, which is much lower than happiness. The other emotions, love, joy, and frustration, have lower weight values as well."
4541226688973991,假期里有种不知今夕是何年的错觉群里再不发通知都要怀疑是不是失业了……,2020-08-23 23:24:00," Sure, I'd be happy to help! Here's the output for the given input:

(frustration, 0.8), (suspicion, 0.4), (worry, 0.2)"
4541229208972468,喜欢和爱不同。有的人他的确喜欢你，但他只喜欢你可爱温顺优雅的样子，你若有坏脾气，有攻击性，有不理解和抓狂的样子，他就会怀疑你的人品，对你产生厌恶，跟你保持距离。有的人喜欢可以对很多人，你并不是最特别的一个，他的喜欢也没有那么难能可贵，他可能想亲近你，但你碍着他的自由了，就不喜欢了。喜欢就是符合口味和要求，才会欣赏和尊重，爱则是即便不符合，也懂得包容和珍惜。喜欢是有理由的，例如跟你在一起开心，你长得不错，你性格好，你贤惠，你温柔，你爱笑……你的身上都是优点，或者你的缺点不明显……但爱就是毫无道理的，即便你们有那么多的差异，即便你有那么多的缺点，即便你们总会有这样那样的分歧，他就是不会离开，别人看到的是你失态的样子，他却能看到你内心的挣扎。当一个男生爱你，你根本不需要表现优秀，因为你的一举一动都牵动他的情绪，不是因为有趣才喜欢，而是爱你，你怎样都很有趣。你可以尽情的做自己，甚至是没有克制的疯癫和淘气，爱就是爱你的全部。失业了怎么办，生病了怎么办，生了个丑孩子怎么办，买房怎么办，房子写你的名字？爱就是笃定，理解，支持，信赖，依赖，呵护，安全感。爱就是他会把他所拥有的一切美好，都和你分享，不在乎得失，不计较对错。遇见了要珍惜，失去了要祝福。希望你也可以遇见一个爱你的人。,2020-08-23 23:34:00,"((love,0.8)),((liking,0.2)),((admiration,0.1)),((tolerance,0.1)),((understanding,0.1)),((support,0.1)),((protection,0.1)),((caring,0.1)),((security,0.1))"
4545945682850998,lj是不是失业了啊我的百世快递怎么一周多了还没来,2020-09-05 23:56:00," Sure, I'd be happy to help! Here's my analysis of the emotions in your input text:

(frustration, 0.7), (anxiety, 0.3), (disappointment, 0.2), (sadness, 0.1)

Please note that my analysis is based on the context of the text and the words used, and may not be entirely accurate or comprehensive."
4526729450070795,犯错了，没有控制住自己的情绪，以为自己差点要失业了，还好老板娘姐姐没有怪罪以后一定要吸取教训，在自己没有下一步打算的时候，是不应该有这种负面情绪的，加油吧，姐姐,2020-07-14 23:17:00," Sure, I'd be happy to help! Here's the emotional analysis of the given input text:

({anger}, 0.4), (frustration, 0.3), (fear, 0.2), (sadness, 0.1)

Here's the breakdown of the emotions:

* Anger: The input text mentions ""犯错了"" (made a mistake) and ""怪罪"" (blame), which suggest a feeling of anger. The weight value of 0.4 indicates that anger is the most dominant emotion in the text.
* Frustration: The text also mentions ""没有控制住自己的情绪"" ( unable to control one's emotions), which implies a sense of frustration.
* Fear: The phrase ""以为自己差点要失业了"" (worried about losing one's job) could be interpreted as a sign of fear.
* Sadness: The text mentions ""加油吧，姐姐"" (add oil, elder sister), which is a phrase often used to comfort someone, and could suggest a sense of sadness.

Please note that the weight values are subjective and may vary based on individual interpretations."
4546299834147672,广州招聘海珠区的一切找工作的有吗失业一个多月想找个伴一起找工作是真的一起找工作加wx的有吗,2020-09-06 23:23:00," Sure, I'd be happy to help! Based on the input you provided, here are the emotions I detect:

({ anxiousness, 0.5}, { frustration, 0.3}, { hope, 0.2})

Please note that the weight values are subjective and based on my interpretation of the input text. The emotions I detected are:

1. Anxiousness: The phrase ""一切找工作"" (all job searching) and ""加wx"" (add WeChat) suggest a sense of urgency and anxiety about finding a job.
2. Frustration: The phrase ""一个多月"" (one month) and ""想找个伴"" (looking for a partner) imply that the speaker has been searching for a job for some time and may be feeling frustrated with the search.
3. Hope: The phrase ""找工作"" (find a job) and the use of ""加wx"" (add WeChat) suggest that the speaker is still holding onto hope that they will find a job soon."
4581067363195838,不建议你改行，建议你加项；不建议你辞职，建议你副业。如果哪天失业了，不怕，你最起码还有副业❤十個理由让您选择艾多美👌✨第1不要加盟费💫第2不要代理费🌟第3不要快递费🎊第4不要你囤货🚗第5不要你進货💥第6不要你配货✨第7不要你发货💫第8不要你送货🌟第9不要你包质量🔥第10一切风险由艾多美承担艾多美无分国际实现全球业绩连线系统即使身在內国内通过伙伴的连续延伸至海外✨这样十全十美的事业哪里找！#免费会员注册,2020-12-11 21:57:00,"((positivity,0.7)),((hope,0.2)),((optimism,0.1))"
4581093875918976,互联网卖菜的几个问题。第一，不要糟蹋“科技”这一名词;第二，互联网商们的“创新”了无新意;第三，我们的国策是“充分就业”，安居乐业，而不是制造行业性的批量性的失业;第四，有钱人在网上买折扣（服务），没钱人在网上讨生活。…又是一场造富的狂欢，让穷人一夜暴富的梦想“活报剧”，只不过，社会底层的人们梦碎时会更惨，会流血的。,2020-12-11 23:42:00," Sure, I'd be happy to help! Here are the emotions contained in the input text you provided:

({anger, 0.4}, {frustration, 0.3}, {disappointment, 0.2}, {sadness, 0.1})

The input text expresses a mix of negative emotions, including anger, frustration, disappointment, and sadness. The emotion of anger is the most prominent, with a weight value of 0.4, followed by frustration with a weight value of 0.3."
4543767435022378,我真的想吐血，选错专业了。刚刚看螃蟹，再一次激发了我想去江苏工作的念头，于是查了一下苏大附院，行吧，人家根本不要内分泌的。不要说有没有sci了，就算有，内分泌毕业即是失业。,2020-08-30 23:40:00,"((frustration,0.8)),((disappointment,0.2)),((doubt,0.1))"
4526737712601328,#奶奶喜欢的化妆#杨幂现场曝穿搭秘诀，造型师忍不住捂脸：要失业了！L潮流摩登风尚标的微博视频,2020-07-14 23:50:00," Sure, I'd be happy to help! Here are the emotions contained in the input text you provided, based on the format you specified:

({joy}, {0.4}), ({surprise}, {0.3}), ({anger}, {0.2}), ({sadness}, {0.1})

Here's a breakdown of each emotion and their corresponding weight values:

* Joy: The phrase ""奶奶喜欢的化妆"" (granny's favorite makeup) suggests a positive and happy sentiment. The weight value of 0.4 indicates that joy is the primary emotion in the text.
* Surprise: The phrase ""杨幂现场曝穿搭秘诀"" ( Yang Mi's secret makeup revealed) is unexpected and may elicit a sense of surprise. The weight value of 0.3 indicates that surprise is a moderate emotion in the text.
* Anger: The phrase ""造型师忍不住捂脸"" (the stylist couldn't help but cover her face) suggests frustration or annoyance, which could be interpreted as anger. The weight value of 0.2 indicates that anger is a minor emotion in the text.
* Sadness: There is no obvious indication of sadness in the text, so the weight value of 0.1 is very low.

Please note that these weight values are subjective and may vary based on individual interpretation and cultural context."
4527094928776352,#山东继续免征中小微企业三项社保单位缴费#【延长至2020年年底！山东对中小微企业三项社保单位缴费部分继续免征】为进一步帮助企业特别是中小微企业应对风险、渡过难关，减轻企业和低收入参保人员缴费负担，近日，山东省人社厅、山东省财政厅就延长企业基本养老保险、失业保险、工伤保险（以下简称三项社会保险）阶段性减免政策实施期限等问题印发通知。山东对中小微企业三项社会保险单位缴费部分免征的政策，延长执行到2020年12月底。对大型企业等其他参保单位（不含机关事业单位）三项社会保险单位缴费部分减半征收的政策，延长执行到2020年6月底。#加油奔小康#,2020-07-15 23:30:00," Sure, I'd be happy to help! Here's the output for the given input:

(relief, 0.4), (happiness, 0.3), (cautious, 0.2), (matter-of-fact, 0.1)"
4524559166549597,为什么国内这么多烂DJ烂制作人啊？碟打得乱七八糟，选歌没品位，制作没水平，土得要命烂到掉渣的那些“DJ”“制作人”，失业是应该的好吗，真以为自己是天才啊，照照镜子好吗。听到烂歌我就来气，别糟践EDM了，人家EDM商业归商业制作精良的还是有很多的，不是你们那些土调子土鼓点乱炸一气，真是火大，国内电子乐产业有实力的没钱赚，反倒一堆三流人物过得挺好，无语,2020-07-08 23:33:00," Sure, I'd be happy to help! Based on the input you provided, here are the emotions contained in the text, followed by their weight values:

({anger, 0.4}, {frustration, 0.3}, {disappointment, 0.2}, {sarcastic, 0.1})

The main emotions in the text are anger, frustration, and disappointment, with a hint of sarcasm. The speaker seems to be expressing their frustration with the quality of DJs and music producers in China, and the lack of professionalism in the industry. They also mention feeling disappointed and angry about the situation, and use sarcasm to emphasize their point."
4527101724591713,深圳失业金领取攻略，想知道的看下图！,2020-07-15 23:57:00," Sure, I'd be happy to help! Here's my output for the emotions in your input text:

(frustration, 0.8), (curiosity, 0.2), (urgency, 0.1)"
4544489388255356,印度为什么要在边境搞事情？看看下面就知道了...截至9月1日，印度的新冠累计确诊病例已接近370万例，累计死亡约6.5万例，新冠感染死亡率约为1.7%。自8月7日以来，印度这一全球第二大人口国已超过美国和巴西，连续三周多成为单日新增确诊病例最多的国家。据Worldometers的疫情数据统计，印度在8月30日当天确诊的79457例新冠感染病例，超过了此前美国在7月16日创下的77299例的单日最高增幅，刷新了全球所有国家单日新增病例的最高纪录。虽然早在3月底，全印度仅录得519例确诊病例、10例死亡病例之时，莫迪政府就在全国范围内实施了社交隔离、交通封锁、停工停产等防疫举措。但随之而来的大规模失业和经济低迷，则令印度当局从5月开始逐步放松社会管制措施。但过去几个月内，印度的疫情扩散始终未得到有效遏制，反而在近日出现了加速恶化的迹象。印度的累计确诊病例达到100万例大约用了6个月左右，达到第二个100万例耗时不过3周，突破第三个100万例则仅用了16天。,2020-09-01 23:29:00," Based on the given text, the emotions present can be judged as follows:

(urgency, 0.8), (concern, 0.4), (sadness, 0.2), (anger, 0.1)

The weighted emotions are:

* Urgency: 0.8 (indicating a strong sense of urgency and importance)
* Concern: 0.4 (expressing a moderate level of concern)
* Sadness: 0.2 (hinting at a slight sense of sadness and loss)
* Anger: 0.1 (a trace amount of anger and frustration)"
4544848604436668,现在最糟糕的事情是我失业了，但是如果有适合我的工作，就不依赖我了，只需要呆在家里一直看电话。我的头在旋转，视力严重受损，因为整天我都想一次又一次地发疯。,2020-09-02 23:16:00," Sure! Here's the output for the given input:

(frustration, 0.8), (sadness, 0.2), (anxiety, 0.1), (irritation, 0.1)"
4545945087779145,生日（毕业）快乐我喜爱的（真心点亮）师妹们加油师姐明年失业（但愿）还要靠你们救济（诚恳）～From矫·首次相见就赶上我挨骂狠狠的真的·一直不正经·到最后还在舞没正形·师姐,2020-09-05 23:53:00," Sure! I'd be happy to help. Here's the output for the emotions in the given Chinese text:

({joy}, 0.4), (love, 0.3), (satisfaction}, 0.2), (relaxation}, 0.1)

Please note that the weights assigned to each emotion are subjective and based on my interpretation of the text."
4542316007661801,都再就业了，失业补助金终于到账了,2020-08-26 23:33:00," Sure, I'd be happy to help! Here's the emotions contained in your input text:

({joy}, {0.8}), ({relief}, {0.2})"
4524557543755849,失业了,2020-07-08 23:27:00," Sure, I'd be happy to help! Here's my analysis of the emotions in the input text ""失業了"":

(sadness, 0.8), (frustration, 0.2), (disappointment, 0.1)"
4525282113888939,【社保缴费中断，是否一定要补缴？来看解答→】#便民提示#市人社局说，社保费中断一般有两种情况：职工就业期间，单位应缴未缴；职工失业期间，未缴纳社保费。缴费中断后，该怎么办？是否一定要补缴？来看市人社局整理的问答↓Q:上个月下旬刚入职新公司，单位人事到现在还没办理社保缴纳手续，我该怎么办？A:《社会保险法》规定，用人单位应当自用工之日起30日内为职工缴纳社会保险。建议您提醒单位人事在规定时间内及时为您办理参保手续，并补缴上个月的社会保险费。Q:我年初从公司离职了，至今还未找到合适的单位，失业期间的社保费可以事后补缴吗？A:这是不行的。不过，社保缴费年限不会因为中断缴费而作废，待您找到新工作后缴纳社保费的年限可与之前的缴费年限累计计算。,2020-07-10 23:26:00," Based on the given input, the emotions contained in the text are:

(urgency, 0.5), (confusion, 0.3), (anxiety, 0.2)"
4546670651772737,#陈一鸣裸辞#🐣#朱一龙亲爱的自己#🐣#电视剧亲爱的自己#🐣#亲爱的自己#陈一鸣不要怕失业！朱一龙给你打个气💪朱一龙《亲爱的自己》陈一鸣朱一龙太可爱了怎么办？！@朱一龙L朱一龙工作室的微博视频,2020-09-07 23:56:00," Sure, I'd be happy to help! Here's my analysis of the emotions in the input text:

({happiness, 0.6}, {excitement, 0.3}, {love, 0.1})

The main emotions in the text are happiness (0.6) and excitement (0.3), with a smaller amount of love (0.1). The text seems to be expressing a positive and uplifting message, with the use of words like ""chen xin"" (chen one's own) and ""zhù yì lóng"" (love oneself) suggesting a sense of self-love and self-acceptance. The mention of ""电视剧亲爱的自己"" (television drama oneself) and ""亲爱的自己"" (oneself) also suggests a sense of affection and warmth towards oneself. The use of the heart and flexed biceps emojis 🐣💪 further reinforces the positive and uplifting tone of the text."
4526367193008640,万一真的失业怎么办,2020-07-13 23:18:00," Sure, I'd be happy to help! Here's my analysis of the emotions in your input text:

({1}, {2}), ({3}, {4})...

({1} = anxiety, {2} = 0.8), ({3} = disappointment, {4} = 0.2)

In this input text, the main emotion is anxiety (({1} = anxiety, {2} = 0.8)), with a weight of 0.8. The secondary emotion is disappointment (({3} = disappointment, {4} = 0.2)), with a weight of 0.2."
