id,微博正文,发布时间,情绪
4485421818199347,越老越吃香的5个专业，前景好，就业好，有证书工资更高O网页链接,2020-03-22 23:35:00," Sure, I'd be happy to help! Here's my analysis of the emotions in the given Chinese text:

({positive, 0.7}, {excitement, 0.2}, {optimism, 0.1})

Here's my breakdown:

* Positive (0.7): The text expresses a positive sentiment overall, with the mention of ""好"" (hǎo, meaning ""good"") and ""前景好"" (qiánjīng hǎo, meaning ""good prospects"").
* Excitement (0.2): The text also contains a hint of excitement, with the phrase ""越老越吃香"" (yuèlǎo yuè chī xiāng, meaning ""the older you get, the more delicious it is""), which suggests that the speaker is looking forward to something.
* Optimism (0.1): The text also has a touch of optimism, with the mention of ""有证书工资更高"" (yǒu zhèngshū gōngzhí gènggāo, meaning ""there are higher salaries and certificates""), which implies that the speaker is hopeful about their career prospects."
4484699408173804,💬关于副业✍️不鼓励辞职，但鼓励你八小时内求生存，八小时外求发展多份副业，多份收入。任何时候不恐慌。➰副业最厉害的是『优化收入结构』和『扩大资源和圈层』有人月薪3w依然努力发展副业有人月薪3k看不起别人安于现状你想做哪一种？晚上适合思考人生……赚的多，花的多，这句话果然没错！提高生活品质是需要成本的。不努力哪来的成本？不努力哪来的高端品质生活？#晚安心语##副业刚需##30岁的planb##收入和就业最影响幸福感##百诺恩#,2020-03-20 23:45:00,"((ambition,0.4)),((motivation,0.3)),((caution,0.2)),((optimism,0.1))"
4482164063953240,又是一段找工作的时间其实经历过两年前的找工作，现在心态好很多！也更加会选择！虽然~还是好多个，没接触过，没做过，有点高攀的工作。但是这样才是生活的常态呀，这样才是慢慢变好变厉害的迹象。做一点学一点希望这段时候把握好机会啦#2020届毕业生最新就业政策#,2020-03-13 23:50:00," Sure, I'd be happy to help! Here's the output for the emotions in the given Chinese text:

({happiness, 0.6}, {gladness, 0.3}, {optimism, 0.1})

Here's the breakdown:

*  happiness: The word ""开心"" (kāi xīn) means ""happy"" or ""glad"", and the phrase ""心态好很多"" (xīn tǒu hǎo hěn duō) suggests a positive and optimistic attitude. The weight value of 0.6 indicates that happiness is the dominant emotion in the text.
* gladness: The word ""开心"" (kāi xīn) also carries the connotation of gladness or joy, which is reflected in the weight value of 0.3.
* optimism: The phrase ""这样才是生活的常态"" (zhè yàng cái shì shēng huó de cháng tǒu) suggests a positive and hopeful outlook on life, which is reflected in the weight value of 0.1.

I hope this helps!"
4482525189230360,【2020就业趋势报告：人均月薪9665元，95后偏好新一线城市】职场人疫情后将会选择从事的TOP3职业分别是销售、生产管理/研发、人事/行政/后勤；计划在疫情后调整工作状态...（分享自@百度贴吧）#来手机贴吧，看你想看的#O网页链接,2020-03-14 23:45:00," Sure, I'd be happy to help! Here's the output for the given input:

(urgency, 0.4), (interest, 0.3), (optimism, 0.2), (informativeness, 0.1)"
4481796840393589,新疆：多渠道多层次多工种就业夯实底盘O新疆：多渠道多层次多工种就业夯实底盘,2020-03-12 23:31:00," Sure, I'd be happy to help! Based on the input you provided, here are the emotions contained in the text:

({joy}, {0.8}), ({satisfaction}, {0.2})

The first emotion is joy, with a weight value of 0.8. The second emotion is satisfaction, with a weight value of 0.2."
4484339763364018,疫情发展到现在，我也被失业了（原自由职业由于种种原因很多项目取消），现在闲时看看新闻也写写个人感想。疫情在国内发展大家都看到了，唯有说祖国的强大，控制并能消灭疫情，但大家可能和我一样在这期间堵得慌，总听到一些国家对我国的种种带有打压的言论，特别是米国，直到有政府背景的人提出多问直指米国，才感到出了口气。我想要说的是，我们除了正规途径提出抗议，也需要有这样的人通过个人渠道发出特别的声音，这不同于我们平民老百姓再怎么发牢骚也不会触动老米的神经痛处。现在网上有很多言论说病毒发源米国，并提出了很多可疑的时间节点来证明，同时又有人根据时间节点提出不同的观点。比如说武汉军运会如果米国人感染了为什么直到3个月后武汉才爆发疫情，这不符合新冠病毒的传染特点，对于这点我想说大家争论没用，最后只有科学家能给出结论，但一定要争的话，我也想说我的想法，我认为军运会传入有可能，大家都知道感冒对欧美人来说可能是致命的但对中国人或亚洲人来说只是普通病症，新冠病毒也是如此，它在中国要达到一定的传染性就一定要变异，那3个月的变异时间还算长吗！？好了，希望国内疫情早日结束，世界疫情早日结束，我也能再就业。,2020-03-19 23:56:00," Based on the input text, the emotions present are:

(frustration, 0.4), (sadness, 0.3), (anger, 0.2), (fear, 0.1)

The weighted emotions are:

(frustration, 0.4), (sadness, 0.3), (anger, 0.2), (fear, 0.1)"
4486150603210610,我围观了@神嘛事儿的回答，该问题价值100.00元，围观仅1元，快来一起围观~O微博问答,2020-03-24 23:51:00," Sure, I'd be happy to help! Here's the output for the emotions in the input text you provided:

(excitement, 0.5), (interest, 0.3), (curiosity, 0.2)"
4485053960680418,#复工#【延寿百名农民工搭乘“绿色专客”踏上返岗路】“真没想到，县里不但送我们进城务工，还为我们准备了牛奶、面包和火腿肠等早餐，心里特别暖和。”20日6时，来自延寿县的贫困户张文宣和同村村民陈龙一起，高高兴兴地登上县里安排的“绿色专客”。第一次外出务工的张文宣将直达哈尔滨西站，再转乘当天的火车赶赴苏州一家电子公司就业。当天，延寿县共安排5辆专客，护送100名农民工前往火车站、机场，赶赴全国10余个省市返岗就业。“此次运送农民工的5辆专客，严格落实了防疫规定，出发前车厢内进行两次消毒，执行‘一人一排一座’的间距要求，并在客车最后一排座位设置隔离舱。”延寿县交通运输局局长马贵君介绍，为保障农民工有计划、分期分批输送，该县结合返岗就业农民工的出行时间和方式，按照集中统一、有序组织、规模出行、全程监管的原则，积极推行长途包车、联系就近车站开通火车专厢、增开专列等定制出行模式，严格做好交通途中卫生防范、安全管理。“按照哈尔滨市‘农民劳务输出周’活动有关要求，此次集中护送返岗就业的100名农民工，分别来六团镇、安山乡、延河镇等9个乡镇33个村屯，其中有建档立卡贫困户17人。他们在专客护送下抵达哈站、哈西站、太平国际机场后，将奔赴山东青岛、河北唐山、广东佛山等10余个省市的30家企业上岗务工。”延寿县农业农村局局长于永洋介绍说，接下来延寿县将按照省市有关“稳就业”工作部署，不断拓展“京津冀”“山东半岛”、有效扩大“长三角”“珠三角”农民务工渠道，力争全年转移农村劳动力5.34万人，农村劳务输出收入达到8.94亿元。龙头新闻，最新闻抢鲜看链接:O【聚焦安全复工】延寿百名农民工搭乘“绿色专客”踏上返岗路,2020-03-21 23:14:00," Based on the input text, the emotions contained are:

(happiness, 0.6), (satisfaction, 0.3), (trust, 0.1), (excitement, 0.1)

The emotion ""happiness"" is the most dominant emotion in the text, with a weight of 0.6, indicating that the people in the text are generally happy about the opportunity to work and the efforts made by the county to ensure their safe transportation. The emotion ""satisfaction"" is the second most dominant emotion, with a weight of 0.3, suggesting that the people are satisfied with the arrangements made for their transportation and the support they received. The emotions ""trust"" and ""excitement"" are less prominent, but still present in the text, with weights of 0.1 and 0.1, respectively."
4481436725540386,#2020届毕业生最新就业政策#我也没有选择,2020-03-11 23:40:00," Sure, I'd be happy to help! Based on the input you provided, here are the emotions contained in the text:

({satisfaction}, {0.7}), (frustration, {0.3})

The first emotion is satisfaction, with a weight of 0.7, and the second emotion is frustration, with a weight of 0.3."
4481440194680541,#2020届毕业生最新就业政策#上面政策再好，我会被基层改变。再说，还有市场，残酷的经济下行。非常不看好大学生就业。,2020-03-11 23:54:00," Sure, I'd be happy to help! Here's my analysis of the emotions in your input text:

({anger, 0.4}, {frustration, 0.3}, {disappointment, 0.2}, {fear, 0.1})

The main emotion in the text is anger (0.4), followed by frustration (0.3), disappointment (0.2), and fear (0.1). The weight values represent the intensity of each emotion."
4485422292030222,每日一善#每日一善##阳光信用#晚上好@曹国伟我希望在你的Fendi里@FENDI找一个Gucci的角落@GUCCI我希望在你的Tiffany@TiffanyAndCo蒂芙尼像一个粉色的TomFord@TOMFORD汤姆福特希望在你LV@路易威登有CELINE和BVLGARL@BVLGARI宝格丽悄悄过去留下纪梵希@Givenchy紀梵希宝格丽宝格丽怎能忘记@BVLGARI宝格丽不能忘记你把你写在蒂芙尼@TiffanyAndCo蒂芙尼不能忘记你心里想兰博基尼@兰博基尼浪漫的夏季还有施华洛世奇@SWAROVSKI施华洛世奇给我一辆粉红的法拉利@法拉利中国日行一善，积善成德，喜暖人间。日行一善的人有一颗善良的心，宽广的心，美好的心，完整的心。日行一善，积善成德，喜暖人间。人生是祸福相依，笑泪交织，有同情心，才能利人；有体谅心，才能容人；有忍耐心，才能做人；有慈悲心，才能度人；有艰难心，才能助人；有明智心，才能观人；有包容心，才能处人；有美丽心，才能示人。人生就是一连串的抉择，每个人的前途与命运，完全把握在自己手中，只要努力，终会有成。就业也好，择业也罢，创业亦如此，不要活在别人的嘴里，不要活在别人的眼里，而是把命运握在自己手里。以锻炼为本，学会健康。以修进为本，学会求知。以道德为本，学会做人。以适应为本，学会生存。,2020-03-22 23:37:00,"((happiness,0.4)),((satisfaction,0.3)),((optimism,0.2)),((calmness,0.1))"
4483251248432765,【王利：中国大学的当下困局】1999年大学扩招，很多人曾经天真地以为，引入市场化原则，便能纠正大学的官僚化倾向。结果却是，大学的官僚化趋势与市场原则联手共进，将大学变为一个独特的政治经济载体。它可以忽略社会就业对专业人才的需求和期待，按照自身的逻辑制造需求。,2020-03-16 23:50:00," Sure, I can help you with that! Based on the input text you provided, here are the emotions I judge to be present, along with their weight values:

(frustration, 0.4), (disillusionment, 0.3), (irony, 0.2), (sarcasm, 0.1)

Please note that these are my subjective interpretations and may not be exact or absolute."
4485062911679454,每年有几个月收入过万，今年开始5个月过万(黄色部分)比去年多一个。享受政府人才津贴:500元/月。😃(不管怎么着也是感谢有这机会)人都有自己小金库账本，Excel好用👍。(“万元户”，这仨字想起来，还是稍微可以)但近两年开支巨大，钱并不值钱了。请假都不敢请😪。今年统计方式，特意添加还房贷以后剩余👮)2020.1月:1.1165万。2月:1.0835万。6月:1.65万。7月:1.22万。12月:1.34万。(吃、税收、假期、社保以后的收入)，比没有任何社会经验和资金储备就冒险创业强👍。开始时去工作，也是为政府为社会为自己为家都有利。(还是常失眠，准备疫情过去，星期天，创业，突破自己，足够才满足。😱)明年可能创业，响应国家号召，带动就业😱，年轻人该做，一辈子就100年。,2020-03-21 23:49:00,"((happiness,0.4)),((satisfaction,0.3)),((optimism,0.2)),((ambition,0.1))"
4482524351037366,为什么说未来网络经济将是一种数据经济？有什么依据吗？智能化是一种硬趋势生产：黑灯工厂、无人工厂运输：无人驾驶+电动货车+道路无线充电+风能（永续）仓储：无人仓储与分拣体系。零售：无人零售体系。餐饮：智能厨房体系。调度与管理：智能软件。在这个全新的系统中，人类作为劳动者会逐渐失去位置。传统机器正在被互联网链接为一个有机的整体，成为一个智能机器系统，指挥与记录这个超级智能机器系统工作的数据，有迹可循，通过人工干预，会走上自我优化的道路，成为这台机器的超级大脑。也可以说：未来，互联网中的数据是所有实体世界发生事件镜像的总和（过去和现在）。这种事件包括：我们熟知的部分和我们不熟悉的生产工艺、供应链关系、生产成本、材料配比等等等等，对于掌握这些数据的人或企业而言，其他企业对他们是透明的，他们可以随时COBY其他企业的模式和生产。因此，按照数据独享和垄断的逻辑，科技公司会凌驾于所有企业之上将是大概率事件。数据是未来经济的钢材，AI是未来世界的汽车工业社会，钢材如果被垄断，社会会怎样？同理，智能社会，数据被垄断，将形成明显的现金黑洞效应。通往未来之路，数据共享公众自建公共网络，每100万人为一个数据管理分理处，每个分理处拥有一套动态的公共网络数据和源码。每个分理处可以依托这套动态数据和源码发展自己的人工智能全产业链和与之配套的智能教育学院。每个地区都可以产出自己的谷歌和斯坦福。每个地区都可以获得3万+人工智能相关高薪就业机会，中国整体增加3000万+人工智能相关的高薪就业机会。传统会由单点，串联开展，发展为多点，并联推进的心态。关注公共网络数据共享试验进展。推荐中信出版社出版《智能社会》,2020-03-14 23:42:00,"((optimism,0.6)),((ambition,0.3)),((innovation,0.1))"
4486876280505640,【#G20将启动价值5万亿美元经济提振计划#】沙特国家电视台消息显示，二十国集团领导人应对新冠肺炎特别峰会当地时间26日下午正式闭幕。峰会公报显示，二十国集团将致力于与世界卫生组织、国际货币基金组织、世界银行、联合国和其他国际组织一道，为战胜疫情做出一切努力，重点保护民众生命和健康、保障就业与收入、恢复信心、保持金融稳定并促进经济恢复，最大限度地降低疫情对贸易和全球供应链的影响程度，并向所有需要援助的国家提供帮助，同时协调公共卫生和财政政策。二十国集团将启动总价值5万亿美元的经济计划，以应对疫情对全球社会、经济和金融带来的负面影响，并支持各国中央银行采取措施促进金融稳定和增强全球市场的流动性。（央视）,2020-03-26 23:55:00," Sure! Based on the input text, I evaluate the emotions as follows:

({optimism, 0.8}, {urgency, 0.3}, {collaboration, 0.2}, {confidence, 0.1})"
4484700288244835,什么时候开学，再不开学，我就要就业了,2020-03-20 23:48:00," Sure, I'd be happy to help! Here's my analysis of the emotions in your input text:

({irritation, 0.7}, {frustration, 0.3}, {urgency, 0.2}, {determination, 0.1})

In this analysis, I've identified four emotions in your text: irritation, frustration, urgency, and determination. The irritation and frustration are the dominant emotions, with weight values of 0.7 and 0.3 respectively. The urgency and determination are less intense, with weight values of 0.2 and 0.1 respectively."
4482165468972439,解决就业是今年重中之重的任务，所以，机不可失……,2020-03-13 23:56:00," Sure! Here's the output for the given input:

(urgency, 0.7), (importance, 0.3), (determination, 0.2)"
4485420240355750,【热点·稳就业】今年的国内外新形势之下，稳就业是当前国家最重要的主题。《人民日报》推出《全面强化稳就业举措》系列报道。最近三年国考申论的材料都有出自《人民日报》系列报道的内容。所以敬请大家关注这个系列报道。第一篇是《返岗有保障、居家云上班、企业不裁员——岗位稳得住重新忙起来》。O岗位稳得住重新忙起来（全面强化稳就业举措①）,2020-03-22 23:29:00,"((urgency,0.5)),((importance,0.3)),((caution,0.2))"
4485426264351123,“职业教育是国民教育体系和人力资源开发的重要组成部分，是广大青年打开通往成功成才大门的重要途径，肩负着培养多样化人才、传承技术技能、促进就业创业的重要职责。营造人人皆可成才、人人尽展其才的良好环境，努力让每个人都有人生出彩的机会”。O家有万贯，莫若一技在手，最全面的职业技能提升平台，国家级职教委面向全国开展培训及颁发证书,2020-03-22 23:53:00," Sure! Here's the emotional analysis of the given text:

({happiness, 0.5}, {passion, 0.3}, {optimism, 0.2})

The text expresses a sense of happiness (0.5) and passion (0.3) towards the topic of career education, with a touch of optimism (0.2) regarding the benefits it can bring to individuals and society."
4485418705241961,【石家庄市饭店烹饪行业协会发出加快复业营业倡议书：做好堂食服务让顾客安心就餐】3月22日，石家庄市饭店烹饪行业协会发出加快复业营业倡议书，倡议全市餐饮服务单位尽快全面恢复营业，尽量挽回和减少因疫情造成的损失，为广大消费者提供一个安全、有序的餐饮消费环境。倡议书要求企业切实履行餐饮服务单位疫情防控主体责任。遵守法律法规，主动接受各级各有关部门和单位的监督管理，共同维护安全良好的经营秩序。严格做好疫情防控，为顾客提供安全卫生的就餐环境和放心的饭菜。协会呼吁，各餐饮单位要严格执行疫情防控工作制度和从业人员健康台账管理；对营业场所、餐厨用具、设备设施等进行通风、消杀和安检，并储备好必要的防疫物资。全面推进文明餐桌行动、倡导实施分餐制、使用公筷公勺、实施互联网+“明厨亮灶”，切实保障食品安全。从业人员全程佩戴口罩，服务过程中避免与顾客近距离接触。积极拓展线上线下结合服务。开展网上订购、电话订购、线上支付等多种服务方式。通过外卖送餐、门店自取或集中配送、按单取货等途径为顾客提供方便快捷安全的消费选择。切实做好堂食服务，让顾客安心就餐。在符合卫生防疫部门的要求和规范下，参照国家、省、市各级各部门有关餐饮行业复工复产疫情防控指南等指导性规范，开展堂食服务。在服务过程中，要合理安排餐桌餐位保持适当距离和隔离。也要尊重顾客就餐实际需求，注重提倡人性化服务，尤其对于家庭聚餐等情况，要结合实际，合理安排餐位就坐，切忌机械执行一刀切。可以通过安排大房间、大餐桌以及加强通风等措施为顾客提供满意服务。对于目前明确还不允许开展的服务形式，各餐饮单位要认真执行。协会向广大消费者呼吁，欢迎大家到店消费。就餐环境是安全的，消费者的一餐一饭是对企业员工就业、企业脱困、行业恢复的最大支持和帮助。让我们携起手来共渡难关，让城市尽快恢复生机与活力。（石家庄日报）,2020-03-22 23:23:00," Based on the given input, I would judge the emotions as follows:

(happiness, 0.7), (optimism, 0.2), (caution, 0.1)

The main emotion is happiness, with a weight of 0.7, indicating that the tone of the text is generally positive and optimistic. The text highlights the efforts made by the restaurant industry to resume operations and provide a safe and healthy dining environment for consumers, which is a cause for happiness. The optimism is evident in the call for consumers to ""welcome"" the reopening of restaurants and the emphasis on the industry's ability to overcome the challenges posed by the pandemic. However, there is also a hint of caution, with a weight of 0.1, as the text mentions the need for restaurants to strictly follow health and safety protocols and for consumers to ""be careful"" when dining out."
4482884004140049,退役军人事务部：10项举措促进疫情期间退役军人就业创业工作O退役军人事务部：10项举措促进疫情期间退役军人就业创业工作,2020-03-15 23:31:00,"((career,0.4)),((support,0.3)),((hope,0.2)),((opportunity,0.1))"
4485059593238274,#云自习挑战#day4chapter8topic1&230words2概率论房地产预警作业就业调查今天是周六，下午和姐姐去了心心念念的海底捞，服务是真滴周到，其他还行但是咸蛋黄虾丸和虾滑真的太好吃了吧不愧是招牌hhh今天可支配时间还是比较多滴但是效率有待提高每天要进步一点点🤏，小林加油,2020-03-21 23:36:00," Sure, I'd be happy to help! Here's the output for the emotions in the given input text:

({happiness, 0.45}, {glad, 0.25}, {excited, 0.15}, {satisfied, 0.1})"
4486508902027259,"🌴【如何用占星骰子来做选择题】例如问就业还是升学、选择A公司还是B公司，和他继续还是分手等等，这都是在占卜中最常见的AB问题。 那我们今天就通过一个案例来给大家理一下思路。背景：小张目前的工作很不开心，想跳槽？他想通过占星骰子来占卜该跳槽还是继续留在现在的单位。Q1目前的工作适合我吗？ 月亮摩羯4宫 Q2目前是跳槽的好时机吗？月亮白羊12宫 🎈目前的工作适合我吗？ 💓月亮摩羯4宫 首先我们来看月亮摩羯的位置（失势），她可能觉得工作性质墨守成规和枯燥乏味的提示。在这里我们理解为，这份工作并不能满足她内心的需求,可能是做的时间久了也没什么发展。那入4宫，这个入位是关键。虽然说，这份工作可能比较无趣，但我们同时也要提示到她，这份工作对你来说可能是稳定的有保障的，有点像家的感觉。舒适的、习惯的。🎈目前是跳槽的好时机吗？ 💓月亮白羊12宫月亮（一个情绪）白羊（一个行动力），我们可以看出问卜者内心的异动是非常强烈的，很想换工作。但同时要考虑到月亮自身的能量。月亮比较被动。月白羊，更多的是内心冲动，而非真正的有这个胆子去行动。入了12，可能问卜者，内心一直想着离职和跳槽这件事，但是行动上却很薄弱，12宫这里也可以提示到对方是否在求职的过程中有阻碍等。🌟{综合解析}那我们综合两个占卜来看，两个占卜都有月亮的提示，我们可以看出问卜者是一个想法多余行动力的人。针对目前是跳槽还是坚持岗位。我们就可以给予一些建设性的建议，建议她调整自己的不良情绪，在做好当下的同时再试着着手寻找适合的机会。目前来看，并不适合跳槽。 ",2020-03-25 23:35:00," Sure, I'd be happy to help! Here's the emotional analysis of the input text:

(frustration, 0.4), (discontent, 0.3), (desire for change, 0.3), (hesitation, 0.2), (cautiousness, 0.1)

Please note that the emotions are ranked based on their intensity, with the highest intensity emotion being frustration at 0.4."
4483252868171501,O如松：新一轮“闭关锁国”正式开启！如松：新一轮“闭关锁国”正式开启！原创如松功夫财经今天给如松老师打call未来，更多的国家或地区相互间都会发布旅行禁令，或彻底关闭口岸，这就让地球上的很多国家或地区进入半闭关或完全闭关锁国的模式。社会财富不会因加印钞票而增长，用泡沫吹起来的财富总会灰飞烟灭，今天就是这个时刻。这是经济全球化的梦醒时分，这是次贷危机后用印钞形成的泡沫“繁荣”之后的梦醒时分。经过数十年的经济全球化，人们已经习惯了国际交流，很多国家的基本商品供给严重依赖于国际市场，与经济全球化相对应的就是各国央行尤其是美联储和欧洲央行进行货币滥发，其逻辑就是自己发行的货币在整个世界流转。在新冠病毒不断传播之后，世界卫生组织终于在3月11日宣布新冠病毒已经是全球大流行病。同时，随着韩国、意大利、伊朗、欧美等国家的病毒流行越来越严重，北京时间12日，德国总理默克尔警告，她预计三分之二的德国人，即大约5800万人，可能会感染冠状病毒。伊朗、巴西、意大利众多国家的议员、总统、副总统、部长等高级领导人已经被感染，让新冠病毒的影响越来越大。01各国开启“锁国”模式在这种涉及到国民健康的紧急事务面前，很多国家开始采取行动。以色列总理内塔尼亚胡发布影像声明称，“任何人员从海外抵达以色列，都将进行十四天的隔离”。该项命令从3月12日开始实施，若非以色列公民想要入境，则需要证明自己有办法在当地进行自我隔离，否则立即遣返。这项命令类似于就是闭关锁国的措施，因为一般外国人已经难以入境以色列。以色列希望将本国隔离在其他国家之外，减轻新冠病毒对本国带来的冲击。紧随以色列的是印度。为了应对新冠肺炎疫情扩散，印度政府宣布暂停所有签证。该决定规定，除外交签证、公务签证、联合国以及国际组织签证以及就业和工程签证等特殊签证类别，所有针对外国人的旅印签证即日起暂时失效，该决定从格林威治时间3月13日12时起生效，持续到4月15日。此外，决定还规定，包括印度公民在内，所有已经抵达印度的旅客，只要在2月15日之后有过中国、意大利、伊朗、韩国、法国、西班牙和德国旅行史的，都需要进行至少14天的隔离。一个月内签证失效，意味着印度进行一个月的闭关锁国。以色列和印度是主动进行闭关锁国的，还有被动闭关锁国的，那就是伊朗。与伊朗有陆路连接的国家，基本都已经关闭了口岸，多数国家都已经关闭了对伊朗的航空联系，这就让伊朗几乎已经中断了所有对外交往，已经被动进入了闭关锁国的模式。或许很多国家的人们会说，我们不想进入闭关锁国的模式，那就请看看伊朗，或许它自己也不想，但这种情形的出现并不以该国的意志为转移。至于对部分国家或地区发布旅行禁令或采取中断航空措施的国家则更多。比如3月13日，美国总统特朗普宣布，禁止除英国以外的欧洲申根国家旅客入境美国，禁令持续三十天。三十天之内预计欧洲的疫情肯定不会结束，甚至还可能在加速蔓延，这样的禁令很可能会延长。随着欧洲、伊朗以及更多国家的疫情愈演愈烈，也随着国际卫生组织宣布新冠病毒已经成为全球大流行病，未来，更多的国家或地区相互间都会发布旅行禁令，或彻底关闭口岸，这就让地球上的很多国家或地区进入半闭关或完全闭关锁国的模式。闭关锁国的时候到了。02“毒药”刺破资产价格泡沫即便未来某一天新冠病毒的影响结束，各国还会像以前那样打开国门吗？估计并不乐观。首先，经过本轮病毒冲击之后，各国本土的实业必然是一片凋零，各国政府必须优先保护本国产业，这就需要对外来商品和服务说不！同时，本轮疫情的不断发展过程中，各国深受供给端外置（即依靠其他国家进行商品输入）所带来的困难，今后对涉及到医疗健康、军事、核心原材料等领域会努力实现自给，避免未来爆发突发事件时有求于人甚至被别国所制，实际就是努力成为自给自足的国家，至少在核心领域不能受制于人。经济全球化让世界平面化，这就是地球村概念的由来。经过新冠病毒的打击之后，大部分国家（主要指的是数千万人口以上的国家或地区）都会努力成为一个个小而全的、努力实现自给自足的“孤岛”，这意味着经济全球化画上了句号！2008年，美国爆发了次贷危机，其影响很快就蔓延到了亚欧各国，次贷危机深层次的根源是产需不平衡导致的结果，这已经是经济学家们的共识。解决这种经济的结构性矛盾，只有世界各国深刻改革自身的社会经济体系：一方面提升供给水平，为社会提供更高水平的供给（抑制过去传统的供给）;另一方面，通过财政手段努力实现社会财富的平均化，壮大全社会的需求，这是一副良药。但以美联储为首的许多央行给出的是一副毒药——印钞，印钞会导致资产价格泡沫和贫富差距恶化（这一点有无数数据可以佐证，美国今天的贫富差距恶化程度已经超过了1929年大萧条之前），这就会压缩全社会的需求。印钞刺激资产价格泡沫，实际就是制造结构性的通货膨胀，而通货膨胀会抑制供给水平的提升，所以央行为了治愈次贷危机的创伤开出了一副毒药。毒药开始发作的时候就是全球资产价格泡沫破裂的时候，此时，央行大印钞所带来的繁荣幻影就会在瞬间失去，将世界带入深度萧条。03新冠疫情启动次贷危机下半场从意大利股市上可以明显看到，印钞不过是给次贷危机（以及之后的欧债危机）导致的股市下跌形成了一个中继，新冠病毒蔓延导致全球股市暴跌，让意大利开启了次贷危机之后股市下跌的下半场。从意大利股市的长期K线上可以明显看到这一点，次贷危机爆发时，股指在2008年底形成一个低点，此后的欧债危机再次回到2008年的低点附近，从此，欧洲央行开启降息、QE之旅。虽然欧洲央行印出了无数欧元，但今天意大利的GDP总量依旧与2007年差不多，而意大利股市也只是走出了一个月线盘整，新冠病毒爆发之后形成了快速下跌，一旦跌破2008年和2011-2012年的低点，意味着意大利的大萧条正式启动，这是次贷危机的下半场。或许有人说，意大利是欧元区经济发展的弱者，一直问题多多，所以才有上述现象。但意大利的现象却不仅仅反映在意大利，即便欧元区近年来经济状况比较好的西班牙，其股市走势也与意大利类似，也在奔向大萧条之旅。意大利、西班牙都是单一国家，而欧洲斯托克50指数是德意志交易所集团旗下指数提供商斯托克设计的欧元区股票的股票指数。斯托克称，其目标是“为欧元区提供超级市场领导者的蓝筹代表”。看看欧洲斯托克50指数近年来的走势，可以得到与意大利、西班牙差不多一样的结论（下图）。一旦这个指数跌破2000点，将确认整个欧洲进入大萧条（上周五收市为2573.34点）。2008年之后，有些国家的股市、楼市在印钞的推动下出现了明显上涨，这被誉为是这一时期的“赢家”，但随着股市、楼市泡沫的陆续破裂，赢家的所得也会快速地失去。比如，当楼市严重供过于求、失去流动性之后，所有用泡沫表示的楼市财富都会灰飞烟灭。这里的根源是，许多国家无论在次贷危机之后是成为赢家、平家或输家，但都未进行社会深层次的改革，并未解决造成次贷危机的深层次原因，当资产价格泡沫破裂之后，大家都一样。社会财富不会因加印钞票而增长，用泡沫吹起来的财富总会灰飞烟灭，今天就是这个时刻。这是经济全球化的梦醒时分，这是次贷危机后用印钞形成的泡沫“繁荣”之后的梦醒时分。疫情全球蔓延，保护自己成了各国的第一要务，这会对各国间的贸易产生深远影响！普通投资者如何面对这一变局？如松老师已经在松山派里写明答案！扫描下方二维码或点击阅读原文，进入松山派，就此话题同松哥做更深入的交流吧！猛戳“阅读原文”，立即加入松山派！阅读原文,2020-03-16 23:57:00," Based on the input text, the emotions contained are:

* (happiness, 0.3), (sadness, 0.4), (fear, 0.3), (anger, 0.1)

Please note that the output is in the format specified in the example, with the emotions listed in the order of their intensity."
4486144009750397,中视影人影视化妆学校培训就业平台北京影视化妆就业班-老年妆#化妆学校#老年妆（结构骨骼基础知识与技巧是影视化妆师必修课程，也是刚学习专业的难点！今日课堂论年轻到年老和大牌明星玩“妆老”#化妆学校找中视影人教育#L北京中视影人教育的微博视频,2020-03-24 23:25:00,"((happiness,0.4)),((excitement,0.3)),((anticipation,0.2)),((curiosity,0.1))"
4484702159201881,放弃了读博深造。还是开心不起来。为什么会这样呢？我明明是想工作的啊。是因为我可能喜欢学术研究？啊？可是做实验的时候明明不快乐啊？我郁闷了。啊？好难抉择。啊？可能每一种选择都会不快乐。那好吧。反着想想，无论哪种选择都会快乐才对。啊？可能是突然面临就业，我慌了。毕竟读了二十多年书了。啊啊啊。崩溃了。,2020-03-20 23:56:00," Sure, I'd be happy to help! Here's the output for the given Chinese text:

({joy}, 0.6), (confusion}, 0.3), (frustration}, 0.1), (sadness}, 0.1)"
